"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - rollout/perc_off_road","HR-PPO - rollout/perc_off_road__MIN","HR-PPO - rollout/perc_off_road__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - rollout/perc_off_road","PPO - rollout/perc_off_road__MIN","PPO - rollout/perc_off_road__MAX"
"3854203","324","324","324","5.759162425994873","5.759162425994873","5.759162425994873","","","","","",""
"3878272","326","326","326","7.898894309997559","7.898894309997559","7.898894309997559","","","","","",""
"3881295","","","","","","","314","314","314","5.490549087524414","5.490549087524414","5.490549087524414"
"3900993","328","328","328","8.726003646850586","8.726003646850586","8.726003646850586","","","","","",""
"3910314","","","","","","","316","316","316","6.628242015838623","6.628242015838623","6.628242015838623"
"3929654","330","330","330","3.0188679695129395","3.0188679695129395","3.0188679695129395","","","","","",""
"3932318","","","","","","","318","318","318","9.217171669006348","9.217171669006348","9.217171669006348"
"3960287","332","332","332","4.797979831695557","4.797979831695557","4.797979831695557","","","","","",""
"3964353","","","","","","","320","320","320","4.218362331390381","4.218362331390381","4.218362331390381"
"3984107","334","334","334","5.423728942871094","5.423728942871094","5.423728942871094","","","","","",""
"3996044","","","","","","","322","322","322","4.7079339027404785","4.7079339027404785","4.7079339027404785"
"4002680","336","336","336","7.597536087036133","7.597536087036133","7.597536087036133","","","","","",""
"4022028","","","","","","","324","324","324","7.427341461181641","7.427341461181641","7.427341461181641"
"4025446","338","338","338","4.34782600402832","4.34782600402832","4.34782600402832","","","","","",""
"4047040","","","","","","","326","326","326","6.812932968139648","6.812932968139648","6.812932968139648"
"4047341","340","340","340","5.5652174949646","5.5652174949646","5.5652174949646","","","","","",""
"4075367","342","342","342","5.040872097015381","5.040872097015381","5.040872097015381","","","","","",""
"4075811","","","","","","","328","328","328","4.339051246643066","4.339051246643066","4.339051246643066"
"4102206","","","","","","","330","330","330","6.054490566253662","6.054490566253662","6.054490566253662"
"4107055","344","344","344","6.171428680419922","6.171428680419922","6.171428680419922","","","","","",""
"4127460","346","346","346","7.735848903656006","7.735848903656006","7.735848903656006","","","","","",""
"4128087","","","","","","","332","332","332","7.150480270385742","7.150480270385742","7.150480270385742"
"4155173","","","","","","","334","334","334","6.729758262634277","6.729758262634277","6.729758262634277"
"4156382","348","348","348","5.710813999176025","5.710813999176025","5.710813999176025","","","","","",""
"4174876","","","","","","","336","336","336","8.280254364013672","8.280254364013672","8.280254364013672"
"4190140","350","350","350","4.245810031890869","4.245810031890869","4.245810031890869","","","","","",""
"4203111","","","","","","","338","338","338","6.93359375","6.93359375","6.93359375"
"4214819","352","352","352","5.007363796234131","5.007363796234131","5.007363796234131","","","","","",""
"4230613","","","","","","","340","340","340","4.7952046394348145","4.7952046394348145","4.7952046394348145"
"4236251","354","354","354","8.170515060424805","8.170515060424805","8.170515060424805","","","","","",""
"4256150","","","","","","","342","342","342","5.895439147949219","5.895439147949219","5.895439147949219"
"4260551","356","356","356","5.061349868774414","5.061349868774414","5.061349868774414","","","","","",""
"4282110","358","358","358","6.688417434692383","6.688417434692383","6.688417434692383","","","","","",""
"4284569","","","","","","","344","344","344","5.665467739105225","5.665467739105225","5.665467739105225"
"4304486","360","360","360","7.189542293548584","7.189542293548584","7.189542293548584","","","","","",""
"4310568","","","","","","","346","346","346","5.39374303817749","5.39374303817749","5.39374303817749"
"4325507","362","362","362","6.818181991577148","6.818181991577148","6.818181991577148","","","","","",""
"4337214","","","","","","","348","348","348","4.493308067321777","4.493308067321777","4.493308067321777"
"4346648","364","364","364","7.46003532409668","7.46003532409668","7.46003532409668","","","","","",""
"4363507","","","","","","","350","350","350","3.992016077041626","3.992016077041626","3.992016077041626"
"4367258","366","366","366","8.243727684020996","8.243727684020996","8.243727684020996","","","","","",""
"4382634","","","","","","","352","352","352","8.28729248046875","8.28729248046875","8.28729248046875"
"4387721","368","368","368","6.386861324310303","6.386861324310303","6.386861324310303","","","","","",""
"4406403","","","","","","","354","354","354","7.624309539794922","7.624309539794922","7.624309539794922"
"4416307","370","370","370","3.7037036418914795","3.7037036418914795","3.7037036418914795","","","","","",""
"4436181","372","372","372","6.331470966339111","6.331470966339111","6.331470966339111","","","","","",""
"4436805","","","","","","","356","356","356","5.516014099121094","5.516014099121094","5.516014099121094"
"4460066","","","","","","","358","358","358","6.9044880867004395","6.9044880867004395","6.9044880867004395"
"4465873","374","374","374","4.133333206176758","4.133333206176758","4.133333206176758","","","","","",""
"4482493","","","","","","","360","360","360","9.164732933044434","9.164732933044434","9.164732933044434"
"4495971","376","376","376","6.359102249145508","6.359102249145508","6.359102249145508","","","","","",""
"4501082","","","","","","","362","362","362","10.181310653686523","10.181310653686523","10.181310653686523"
"4518320","378","378","378","5.593220233917236","5.593220233917236","5.593220233917236","","","","","",""
"4528056","","","","","","","364","364","364","6.976744174957275","6.976744174957275","6.976744174957275"
"4540447","380","380","380","6.730769157409668","6.730769157409668","6.730769157409668","","","","","",""
"4547177","","","","","","","366","366","366","8.17941951751709","8.17941951751709","8.17941951751709"
"4566348","382","382","382","7.952871799468994","7.952871799468994","7.952871799468994","","","","","",""
"4574003","","","","","","","368","368","368","5.311542510986328","5.311542510986328","5.311542510986328"
"4592644","384","384","384","3.18118953704834","3.18118953704834","3.18118953704834","","","","","",""
"4598877","","","","","","","370","370","370","7.063571929931641","7.063571929931641","7.063571929931641"
"4623300","386","386","386","5.576208114624023","5.576208114624023","5.576208114624023","","","","","",""
"4626195","","","","","","","372","372","372","7.784430980682373","7.784430980682373","7.784430980682373"
"4644534","388","388","388","5.565529823303223","5.565529823303223","5.565529823303223","","","","","",""
"4651782","","","","","","","374","374","374","6.879845142364502","6.879845142364502","6.879845142364502"
"4671101","","","","","","","376","376","376","7.9343366622924805","7.9343366622924805","7.9343366622924805"
"4671605","390","390","390","4.576043128967285","4.576043128967285","4.576043128967285","","","","","",""
"4695045","392","392","392","5.709876537322998","5.709876537322998","5.709876537322998","","","","","",""
"4697485","","","","","","","378","378","378","5.900620937347412","5.900620937347412","5.900620937347412"
"4713654","394","394","394","7.1844658851623535","7.1844658851623535","7.1844658851623535","","","","","",""
"4719886","","","","","","","380","380","380","6.122448921203613","6.122448921203613","6.122448921203613"
"4731008","396","396","396","10","10","10","","","","","",""
"4748148","","","","","","","382","382","382","5.349048137664795","5.349048137664795","5.349048137664795"
"4751864","408","408","408","7.5","7.5","7.5","","","","","",""
"4777792","410","410","410","6.034482955932617","6.034482955932617","6.034482955932617","","","","","",""
"4781246","","","","","","","384","384","384","3.8746907711029053","3.8746907711029053","3.8746907711029053"
"4804987","412","412","412","7.530120372772217","7.530120372772217","7.530120372772217","","","","","",""
"4809641","","","","","","","386","386","386","5.123339653015137","5.123339653015137","5.123339653015137"
"4837732","","","","","","","388","388","388","6","6","6"
"4838258","414","414","414","4.31235408782959","4.31235408782959","4.31235408782959","","","","","",""
"4864468","","","","","","","390","390","390","6.882989406585693","6.882989406585693","6.882989406585693"
"4868143","416","416","416","3.83091139793396","3.83091139793396","3.83091139793396","","","","","",""
"4891730","","","","","","","392","392","392","5.304518699645996","5.304518699645996","5.304518699645996"
"4895726","418","418","418","4.834254264831543","4.834254264831543","4.834254264831543","","","","","",""
"4914543","","","","","","","394","394","394","5.282113075256348","5.282113075256348","5.282113075256348"
"4919480","420","420","420","4.936305522918701","4.936305522918701","4.936305522918701","","","","","",""
"4943837","","","","","","","396","396","396","4.6728973388671875","4.6728973388671875","4.6728973388671875"
"4948098","422","422","422","5.7422966957092285","5.7422966957092285","5.7422966957092285","","","","","",""
"4969628","","","","","","","408","408","408","7.261410713195801","7.261410713195801","7.261410713195801"
"4978882","424","424","424","4.408060550689697","4.408060550689697","4.408060550689697","","","","","",""
"4991567","","","","","","","410","410","410","5.365853786468506","5.365853786468506","5.365853786468506"
"5006423","426","426","426","4.761904716491699","4.761904716491699","4.761904716491699","","","","","",""
"5022416","","","","","","","412","412","412","4.844290733337402","4.844290733337402","4.844290733337402"
"5031161","428","428","428","5.376344203948975","5.376344203948975","5.376344203948975","","","","","",""
"5047049","","","","","","","414","414","414","6.666666507720947","6.666666507720947","6.666666507720947"
"5060839","430","430","430","4.369538307189941","4.369538307189941","4.369538307189941","","","","","",""
"5069572","","","","","","","416","416","416","4.68920373916626","4.68920373916626","4.68920373916626"
"5083036","432","432","432","7.973422050476074","7.973422050476074","7.973422050476074","","","","","",""
"5101132","","","","","","","418","418","418","3.877887725830078","3.877887725830078","3.877887725830078"
"5110974","434","434","434","5.970149040222168","5.970149040222168","5.970149040222168","","","","","",""
"5122689","","","","","","","420","420","420","7.320099353790283","7.320099353790283","7.320099353790283"
"5135718","436","436","436","5.642633438110352","5.642633438110352","5.642633438110352","","","","","",""
"5153633","","","","","","","422","422","422","5.218135356903076","5.218135356903076","5.218135356903076"
"5157808","438","438","438","6.654991149902344","6.654991149902344","6.654991149902344","","","","","",""
"5179656","","","","","","","424","424","424","6.045082092285156","6.045082092285156","6.045082092285156"
"5190130","440","440","440","3.888213872909546","3.888213872909546","3.888213872909546","","","","","",""
"5198925","","","","","","","426","426","426","7.692307472229004","7.692307472229004","7.692307472229004"
"5221695","","","","","","","428","428","428","5.938242435455322","5.938242435455322","5.938242435455322"
"5222603","442","442","442","3.5108959674835205","3.5108959674835205","3.5108959674835205","","","","","",""
"5245088","444","444","444","7.119740962982178","7.119740962982178","7.119740962982178","","","","","",""
"5248720","","","","","","","430","430","430","5.405405521392822","5.405405521392822","5.405405521392822"
"5271866","446","446","446","5.2478132247924805","5.2478132247924805","5.2478132247924805","","","","","",""
