"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - rollout/ep_rew_mean_norm","HR-PPO - rollout/ep_rew_mean_norm__MIN","HR-PPO - rollout/ep_rew_mean_norm__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - rollout/ep_rew_mean_norm","PPO - rollout/ep_rew_mean_norm__MIN","PPO - rollout/ep_rew_mean_norm__MAX"
"24536957","1992","1992","1992","0.8647570013999939","0.8647570013999939","0.8647570013999939","","","","","",""
"24555869","","","","","","","1872","1872","1872","0.9031871557235718","0.9031871557235718","0.9031871557235718"
"24558602","1994","1994","1994","0.8882996439933777","0.8882996439933777","0.8882996439933777","","","","","",""
"24580251","1996","1996","1996","0.8941636085510254","0.8941636085510254","0.8941636085510254","","","","","",""
"24584252","","","","","","","1874","1874","1874","0.9293110966682434","0.9293110966682434","0.9293110966682434"
"24607856","1998","1998","1998","0.9063199758529663","0.9063199758529663","0.9063199758529663","","","","","",""
"24613913","","","","","","","1876","1876","1876","0.8925518989562988","0.8925518989562988","0.8925518989562988"
"24630257","2000","2000","2000","0.8886243104934692","0.8886243104934692","0.8886243104934692","","","","","",""
"24640460","","","","","","","1878","1878","1878","0.9169607162475586","0.9169607162475586","0.9169607162475586"
"24651410","2002","2002","2002","0.8510163426399231","0.8510163426399231","0.8510163426399231","","","","","",""
"24670362","","","","","","","1880","1880","1880","0.9205840229988098","0.9205840229988098","0.9205840229988098"
"24677566","2004","2004","2004","0.9210447072982788","0.9210447072982788","0.9210447072982788","","","","","",""
"24702391","","","","","","","1882","1882","1882","0.9140941500663757","0.9140941500663757","0.9140941500663757"
"24709298","2006","2006","2006","0.9155677556991577","0.9155677556991577","0.9155677556991577","","","","","",""
"24731565","2008","2008","2008","0.8379905819892883","0.8379905819892883","0.8379905819892883","","","","","",""
"24732770","","","","","","","1884","1884","1884","0.898841142654419","0.898841142654419","0.898841142654419"
"24752338","2010","2010","2010","0.8401474952697754","0.8401474952697754","0.8401474952697754","","","","","",""
"24756281","","","","","","","1886","1886","1886","0.9049484729766846","0.9049484729766846","0.9049484729766846"
"24771399","2012","2012","2012","0.8898147940635681","0.8898147940635681","0.8898147940635681","","","","","",""
"24782830","","","","","","","1888","1888","1888","0.9007565379142761","0.9007565379142761","0.9007565379142761"
"24791891","2014","2014","2014","0.9006476402282715","0.9006476402282715","0.9006476402282715","","","","","",""
"24812422","","","","","","","1890","1890","1890","0.9086382985115051","0.9086382985115051","0.9086382985115051"
"24816801","2016","2016","2016","0.8887296319007874","0.8887296319007874","0.8887296319007874","","","","","",""
"24840619","","","","","","","1892","1892","1892","0.8997684717178345","0.8997684717178345","0.8997684717178345"
"24845620","2018","2018","2018","0.903407633304596","0.903407633304596","0.903407633304596","","","","","",""
"24867223","","","","","","","1894","1894","1894","0.9149655103683472","0.9149655103683472","0.9149655103683472"
"24869429","2020","2020","2020","0.9099424481391907","0.9099424481391907","0.9099424481391907","","","","","",""
"24892815","","","","","","","1896","1896","1896","0.8976049423217773","0.8976049423217773","0.8976049423217773"
"24899159","2022","2022","2022","0.9176985025405884","0.9176985025405884","0.9176985025405884","","","","","",""
"24914957","","","","","","","1898","1898","1898","0.9129251837730408","0.9129251837730408","0.9129251837730408"
"24923983","2024","2024","2024","0.8963448405265808","0.8963448405265808","0.8963448405265808","","","","","",""
"24939430","","","","","","","1900","1900","1900","0.9018790125846863","0.9018790125846863","0.9018790125846863"
"24943626","2026","2026","2026","0.9115610122680664","0.9115610122680664","0.9115610122680664","","","","","",""
"24964545","","","","","","","1902","1902","1902","0.9286324977874756","0.9286324977874756","0.9286324977874756"
"24971084","2028","2028","2028","0.8864346742630005","0.8864346742630005","0.8864346742630005","","","","","",""
"24993945","","","","","","","1904","1904","1904","0.9168800711631775","0.9168800711631775","0.9168800711631775"
"24994479","2030","2030","2030","0.8901175260543823","0.8901175260543823","0.8901175260543823","","","","","",""
"25015720","2032","2032","2032","0.8960499167442322","0.8960499167442322","0.8960499167442322","","","","","",""
"25021014","","","","","","","1906","1906","1906","0.9280999302864075","0.9280999302864075","0.9280999302864075"
"25034415","2034","2034","2034","0.8113404512405396","0.8113404512405396","0.8113404512405396","","","","","",""
"25048973","","","","","","","1908","1908","1908","0.9128980040550232","0.9128980040550232","0.9128980040550232"
"25057217","2036","2036","2036","0.8983387351036072","0.8983387351036072","0.8983387351036072","","","","","",""
"25080825","","","","","","","1910","1910","1910","0.9094905257225037","0.9094905257225037","0.9094905257225037"
"25083600","2048","2048","2048","0.8925431966781616","0.8925431966781616","0.8925431966781616","","","","","",""
"25109383","","","","","","","1912","1912","1912","0.8846648931503296","0.8846648931503296","0.8846648931503296"
"25116136","2050","2050","2050","0.90212082862854","0.90212082862854","0.90212082862854","","","","","",""
"25136466","2052","2052","2052","0.8978545069694519","0.8978545069694519","0.8978545069694519","","","","","",""
"25142867","","","","","","","1914","1914","1914","0.9191471934318542","0.9191471934318542","0.9191471934318542"
"25160688","2054","2054","2054","0.9041095972061157","0.9041095972061157","0.9041095972061157","","","","","",""
"25169120","","","","","","","1916","1916","1916","0.9241437911987305","0.9241437911987305","0.9241437911987305"
"25185785","2056","2056","2056","0.8935897350311279","0.8935897350311279","0.8935897350311279","","","","","",""
"25200801","","","","","","","1918","1918","1918","0.8950462341308594","0.8950462341308594","0.8950462341308594"
"25207675","2058","2058","2058","0.9047866463661194","0.9047866463661194","0.9047866463661194","","","","","",""
"25229104","","","","","","","1920","1920","1920","0.8949684500694275","0.8949684500694275","0.8949684500694275"
"25234120","2060","2060","2060","0.8762428164482117","0.8762428164482117","0.8762428164482117","","","","","",""
"25255283","","","","","","","1922","1922","1922","0.92038893699646","0.92038893699646","0.92038893699646"
"25262160","2062","2062","2062","0.903165876865387","0.903165876865387","0.903165876865387","","","","","",""
"25286496","","","","","","","1924","1924","1924","0.9205840229988098","0.9205840229988098","0.9205840229988098"
"25288811","2064","2064","2064","0.8708275556564331","0.8708275556564331","0.8708275556564331","","","","","",""
"25311412","2066","2066","2066","0.9011797308921814","0.9011797308921814","0.9011797308921814","","","","","",""
"25318287","","","","","","","1926","1926","1926","0.9202843308448792","0.9202843308448792","0.9202843308448792"
"25332185","2068","2068","2068","0.8815463781356812","0.8815463781356812","0.8815463781356812","","","","","",""
"25347381","","","","","","","1928","1928","1928","0.9121319651603699","0.9121319651603699","0.9121319651603699"
"25363150","2070","2070","2070","0.9078478813171387","0.9078478813171387","0.9078478813171387","","","","","",""
"25378135","","","","","","","1930","1930","1930","0.9239750504493713","0.9239750504493713","0.9239750504493713"
"25392389","2072","2072","2072","0.9062401652336121","0.9062401652336121","0.9062401652336121","","","","","",""
"25403175","","","","","","","1932","1932","1932","0.9095790982246399","0.9095790982246399","0.9095790982246399"
"25420771","2074","2074","2074","0.8934882879257202","0.8934882879257202","0.8934882879257202","","","","","",""
"25432947","","","","","","","1934","1934","1934","0.9237285256385803","0.9237285256385803","0.9237285256385803"
"25449553","2076","2076","2076","0.8959658145904541","0.8959658145904541","0.8959658145904541","","","","","",""
"25461334","","","","","","","1936","1936","1936","0.9046921133995056","0.9046921133995056","0.9046921133995056"
"25477330","2078","2078","2078","0.9203247427940369","0.9203247427940369","0.9203247427940369","","","","","",""
"25490879","","","","","","","1938","1938","1938","0.9166018962860107","0.9166018962860107","0.9166018962860107"
"25503931","2080","2080","2080","0.9280140399932861","0.9280140399932861","0.9280140399932861","","","","","",""
"25516378","","","","","","","1940","1940","1940","0.9311750531196594","0.9311750531196594","0.9311750531196594"
"25533585","2082","2082","2082","0.9022308588027954","0.9022308588027954","0.9022308588027954","","","","","",""
"25541561","","","","","","","1942","1942","1942","0.9051987528800964","0.9051987528800964","0.9051987528800964"
"25564890","2084","2084","2084","0.8874411582946777","0.8874411582946777","0.8874411582946777","","","","","",""
"25565933","","","","","","","1944","1944","1944","0.908599317073822","0.908599317073822","0.908599317073822"
"25593706","2086","2086","2086","0.8930224776268005","0.8930224776268005","0.8930224776268005","","","","","",""
"25596563","","","","","","","1946","1946","1946","0.9103773832321167","0.9103773832321167","0.9103773832321167"
"25619637","2088","2088","2088","0.8662261366844177","0.8662261366844177","0.8662261366844177","","","","","",""
"25621600","","","","","","","1948","1948","1948","0.9200814962387085","0.9200814962387085","0.9200814962387085"
"25644915","2090","2090","2090","0.9042356610298157","0.9042356610298157","0.9042356610298157","","","","","",""
"25652821","","","","","","","1950","1950","1950","0.9144311547279358","0.9144311547279358","0.9144311547279358"
"25669347","2092","2092","2092","0.8821308016777039","0.8821308016777039","0.8821308016777039","","","","","",""
"25685047","","","","","","","1952","1952","1952","0.9082708358764648","0.9082708358764648","0.9082708358764648"
"25690241","2094","2094","2094","0.8857672810554504","0.8857672810554504","0.8857672810554504","","","","","",""
"25709851","","","","","","","1954","1954","1954","0.91302889585495","0.91302889585495","0.91302889585495"
"25713313","2096","2096","2096","0.8558346629142761","0.8558346629142761","0.8558346629142761","","","","","",""
"25736969","","","","","","","1956","1956","1956","0.9246354699134827","0.9246354699134827","0.9246354699134827"
"25742737","2098","2098","2098","0.8484686613082886","0.8484686613082886","0.8484686613082886","","","","","",""
"25763958","","","","","","","1958","1958","1958","0.8934722542762756","0.8934722542762756","0.8934722542762756"
"25769282","2100","2100","2100","0.8915034532546997","0.8915034532546997","0.8915034532546997","","","","","",""
"25795428","2102","2102","2102","0.8672412037849426","0.8672412037849426","0.8672412037849426","","","","","",""
"25800779","","","","","","","1960","1960","1960","0.9104118347167969","0.9104118347167969","0.9104118347167969"
"25823569","2104","2104","2104","0.8941295742988586","0.8941295742988586","0.8941295742988586","","","","","",""
"25829826","","","","","","","1962","1962","1962","0.8914262652397156","0.8914262652397156","0.8914262652397156"
"25855083","2106","2106","2106","0.8687580227851868","0.8687580227851868","0.8687580227851868","","","","","",""
"25859625","","","","","","","1964","1964","1964","0.9255599975585938","0.9255599975585938","0.9255599975585938"
"25886508","","","","","","","1966","1966","1966","0.9245672821998596","0.9245672821998596","0.9245672821998596"
"25888973","2108","2108","2108","0.9070061445236206","0.9070061445236206","0.9070061445236206","","","","","",""
"25914643","2110","2110","2110","0.8697932958602905","0.8697932958602905","0.8697932958602905","","","","","",""
"25925515","","","","","","","1968","1968","1968","0.9320679306983948","0.9320679306983948","0.9320679306983948"
"25939225","2112","2112","2112","0.8900610208511353","0.8900610208511353","0.8900610208511353","","","","","",""
"25955605","","","","","","","1970","1970","1970","0.9250520467758179","0.9250520467758179","0.9250520467758179"
"25964770","2114","2114","2114","0.8555635213851929","0.8555635213851929","0.8555635213851929","","","","","",""
"25982857","","","","","","","1972","1972","1972","0.9055719971656799","0.9055719971656799","0.9055719971656799"
"25996008","2116","2116","2116","0.8994871973991394","0.8994871973991394","0.8994871973991394","","","","","",""
"26010593","","","","","","","1974","1974","1974","0.9078652858734131","0.9078652858734131","0.9078652858734131"
"26018361","2118","2118","2118","0.8624847531318665","0.8624847531318665","0.8624847531318665","","","","","",""
"26042625","","","","","","","1976","1976","1976","0.9370827078819275","0.9370827078819275","0.9370827078819275"
"26044787","2120","2120","2120","0.9028286337852478","0.9028286337852478","0.9028286337852478","","","","","",""
"26065714","2122","2122","2122","0.8623198866844177","0.8623198866844177","0.8623198866844177","","","","","",""
"26066088","","","","","","","1978","1978","1978","0.9114658832550049","0.9114658832550049","0.9114658832550049"
"26090718","","","","","","","1980","1980","1980","0.9093586206436157","0.9093586206436157","0.9093586206436157"
"26091050","2124","2124","2124","0.8977329134941101","0.8977329134941101","0.8977329134941101","","","","","",""
"26113521","2126","2126","2126","0.9317717552185059","0.9317717552185059","0.9317717552185059","","","","","",""
"26113623","","","","","","","1982","1982","1982","0.913216233253479","0.913216233253479","0.913216233253479"
"26136009","","","","","","","1984","1984","1984","0.895133912563324","0.895133912563324","0.895133912563324"
"26138478","2128","2128","2128","0.8756410479545593","0.8756410479545593","0.8756410479545593","","","","","",""
"26158301","2130","2130","2130","0.9057608842849731","0.9057608842849731","0.9057608842849731","","","","","",""
"26161037","","","","","","","1986","1986","1986","0.9081607460975647","0.9081607460975647","0.9081607460975647"
"26188226","2132","2132","2132","0.8802393078804016","0.8802393078804016","0.8802393078804016","","","","","",""
"26189214","","","","","","","1988","1988","1988","0.9122099876403809","0.9122099876403809","0.9122099876403809"
"26214997","","","","","","","1990","1990","1990","0.900759756565094","0.900759756565094","0.900759756565094"
"26216632","2134","2134","2134","0.9114567637443542","0.9114567637443542","0.9114567637443542","","","","","",""
"26236617","2136","2136","2136","0.8652136921882629","0.8652136921882629","0.8652136921882629","","","","","",""
"26239461","","","","","","","1992","1992","1992","0.8916445970535278","0.8916445970535278","0.8916445970535278"
"26262647","2138","2138","2138","0.9088890552520752","0.9088890552520752","0.9088890552520752","","","","","",""
"26271629","","","","","","","1994","1994","1994","0.9092432856559753","0.9092432856559753","0.9092432856559753"
"26290061","2140","2140","2140","0.909946858882904","0.909946858882904","0.909946858882904","","","","","",""
"26295590","","","","","","","1996","1996","1996","0.8890281319618225","0.8890281319618225","0.8890281319618225"
"26314461","2142","2142","2142","0.8842542171478271","0.8842542171478271","0.8842542171478271","","","","","",""
"26323775","","","","","","","1998","1998","1998","0.9024941921234131","0.9024941921234131","0.9024941921234131"
"26341195","2144","2144","2144","0.925086498260498","0.925086498260498","0.925086498260498","","","","","",""
"26350135","","","","","","","2000","2000","2000","0.9021604657173157","0.9021604657173157","0.9021604657173157"
"26366963","2146","2146","2146","0.933236837387085","0.933236837387085","0.933236837387085","","","","","",""
"26380020","","","","","","","2002","2002","2002","0.9126107096672058","0.9126107096672058","0.9126107096672058"
"26394586","2148","2148","2148","0.8735273480415344","0.8735273480415344","0.8735273480415344","","","","","",""
"26404843","","","","","","","2004","2004","2004","0.9280830025672913","0.9280830025672913","0.9280830025672913"
"26426979","2150","2150","2150","0.9080041646957397","0.9080041646957397","0.9080041646957397","","","","","",""
"26430781","","","","","","","2006","2006","2006","0.9247573018074036","0.9247573018074036","0.9247573018074036"
"26449750","2152","2152","2152","0.9013167023658752","0.9013167023658752","0.9013167023658752","","","","","",""
"26461592","","","","","","","2008","2008","2008","0.9152802228927612","0.9152802228927612","0.9152802228927612"
"26476386","2154","2154","2154","0.8865211606025696","0.8865211606025696","0.8865211606025696","","","","","",""
"26489461","","","","","","","2010","2010","2010","0.9489598274230957","0.9489598274230957","0.9489598274230957"
"26504369","2156","2156","2156","0.9071642756462097","0.9071642756462097","0.9071642756462097","","","","","",""
"26515016","","","","","","","2012","2012","2012","0.924515962600708","0.924515962600708","0.924515962600708"
"26529374","2158","2158","2158","0.8816701173782349","0.8816701173782349","0.8816701173782349","","","","","",""
"26539893","","","","","","","2014","2014","2014","0.8934949040412903","0.8934949040412903","0.8934949040412903"
"26555249","2160","2160","2160","0.8649390935897827","0.8649390935897827","0.8649390935897827","","","","","",""
"26567691","","","","","","","2016","2016","2016","0.9065086245536804","0.9065086245536804","0.9065086245536804"
"26582420","2162","2162","2162","0.8667017817497253","0.8667017817497253","0.8667017817497253","","","","","",""
"26597215","","","","","","","2018","2018","2018","0.9091609120368958","0.9091609120368958","0.9091609120368958"
"26609553","2164","2164","2164","0.9102689623832703","0.9102689623832703","0.9102689623832703","","","","","",""
"26624902","","","","","","","2020","2020","2020","0.9228629469871521","0.9228629469871521","0.9228629469871521"
"26637920","2166","2166","2166","0.8992297649383545","0.8992297649383545","0.8992297649383545","","","","","",""
"26648965","","","","","","","2022","2022","2022","0.9049001336097717","0.9049001336097717","0.9049001336097717"
"26658085","2168","2168","2168","0.8855558633804321","0.8855558633804321","0.8855558633804321","","","","","",""
"26680951","","","","","","","2024","2024","2024","0.9280345439910889","0.9280345439910889","0.9280345439910889"
"26683910","2170","2170","2170","0.9005087614059448","0.9005087614059448","0.9005087614059448","","","","","",""
"26704939","2172","2172","2172","0.8799194097518921","0.8799194097518921","0.8799194097518921","","","","","",""
"26710226","","","","","","","2026","2026","2026","0.9080830216407776","0.9080830216407776","0.9080830216407776"
"26734917","","","","","","","2028","2028","2028","0.9060047268867493","0.9060047268867493","0.9060047268867493"
"26741538","2174","2174","2174","0.9212712049484253","0.9212712049484253","0.9212712049484253","","","","","",""
"26760658","","","","","","","2030","2030","2030","0.8960244655609131","0.8960244655609131","0.8960244655609131"
"26768291","2176","2176","2176","0.8846642374992371","0.8846642374992371","0.8846642374992371","","","","","",""
"26783443","","","","","","","2032","2032","2032","0.9194647669792175","0.9194647669792175","0.9194647669792175"
"26792739","2178","2178","2178","0.8982661962509155","0.8982661962509155","0.8982661962509155","","","","","",""
"26811231","","","","","","","2034","2034","2034","0.8941376209259033","0.8941376209259033","0.8941376209259033"
"26820085","2180","2180","2180","0.9122099876403809","0.9122099876403809","0.9122099876403809","","","","","",""
"26844061","","","","","","","2036","2036","2036","0.9193452596664429","0.9193452596664429","0.9193452596664429"
"26850727","2182","2182","2182","0.9088318943977356","0.9088318943977356","0.9088318943977356","","","","","",""
"26870109","","","","","","","2048","2048","2048","0.9334045648574829","0.9334045648574829","0.9334045648574829"
"26879335","2184","2184","2184","0.9049270153045654","0.9049270153045654","0.9049270153045654","","","","","",""
"26901276","","","","","","","2050","2050","2050","0.9283333420753479","0.9283333420753479","0.9283333420753479"
"26903982","2186","2186","2186","0.922224760055542","0.922224760055542","0.922224760055542","","","","","",""
"26926862","","","","","","","2052","2052","2052","0.8984182476997375","0.8984182476997375","0.8984182476997375"
"26937258","2188","2188","2188","0.8998927474021912","0.8998927474021912","0.8998927474021912","","","","","",""
"26953542","","","","","","","2054","2054","2054","0.8990877866744995","0.8990877866744995","0.8990877866744995"
"26965085","2190","2190","2190","0.8868595957756042","0.8868595957756042","0.8868595957756042","","","","","",""
"26979917","","","","","","","2056","2056","2056","0.9183049201965332","0.9183049201965332","0.9183049201965332"
"26991124","2192","2192","2192","0.8764700293540955","0.8764700293540955","0.8764700293540955","","","","","",""
"26999935","","","","","","","2058","2058","2058","0.8935818076133728","0.8935818076133728","0.8935818076133728"
"27013228","2194","2194","2194","0.8663696646690369","0.8663696646690369","0.8663696646690369","","","","","",""
"27025049","","","","","","","2060","2060","2060","0.9008395671844482","0.9008395671844482","0.9008395671844482"
"27038966","2196","2196","2196","0.8800122141838074","0.8800122141838074","0.8800122141838074","","","","","",""
"27052610","","","","","","","2062","2062","2062","0.9107269048690796","0.9107269048690796","0.9107269048690796"
"27064461","2198","2198","2198","0.9129756689071655","0.9129756689071655","0.9129756689071655","","","","","",""
"27077992","","","","","","","2064","2064","2064","0.9007492661476135","0.9007492661476135","0.9007492661476135"
"27094995","2200","2200","2200","0.897901177406311","0.897901177406311","0.897901177406311","","","","","",""
"27103738","","","","","","","2066","2066","2066","0.9174976348876953","0.9174976348876953","0.9174976348876953"
"27120476","2202","2202","2202","0.8982427716255188","0.8982427716255188","0.8982427716255188","","","","","",""
"27137374","","","","","","","2068","2068","2068","0.9184101223945618","0.9184101223945618","0.9184101223945618"
"27145833","2204","2204","2204","0.911716639995575","0.911716639995575","0.911716639995575","","","","","",""
"27163001","","","","","","","2070","2070","2070","0.9337719082832336","0.9337719082832336","0.9337719082832336"
"27171506","2206","2206","2206","0.9114146828651428","0.9114146828651428","0.9114146828651428","","","","","",""
"27190907","2208","2208","2208","0.8847886323928833","0.8847886323928833","0.8847886323928833","","","","","",""
"27191763","","","","","","","2072","2072","2072","0.9315409660339355","0.9315409660339355","0.9315409660339355"
"27216404","2210","2210","2210","0.8973455429077148","0.8973455429077148","0.8973455429077148","","","","","",""
"27220734","","","","","","","2074","2074","2074","0.9048839807510376","0.9048839807510376","0.9048839807510376"
"27248464","2212","2212","2212","0.891257643699646","0.891257643699646","0.891257643699646","","","","","",""
"27249058","","","","","","","2076","2076","2076","0.8926553726196289","0.8926553726196289","0.8926553726196289"
"27270722","2214","2214","2214","0.9105361104011536","0.9105361104011536","0.9105361104011536","","","","","",""
"27274979","","","","","","","2078","2078","2078","0.9131850600242615","0.9131850600242615","0.9131850600242615"
"27299028","2216","2216","2216","0.8702471256256104","0.8702471256256104","0.8702471256256104","","","","","",""
"27300478","","","","","","","2080","2080","2080","0.937296986579895","0.937296986579895","0.937296986579895"
"27323710","2218","2218","2218","0.9020522832870483","0.9020522832870483","0.9020522832870483","","","","","",""
"27326222","","","","","","","2082","2082","2082","0.8969306349754333","0.8969306349754333","0.8969306349754333"
"27349827","2220","2220","2220","0.8964102268218994","0.8964102268218994","0.8964102268218994","","","","","",""
"27353733","","","","","","","2084","2084","2084","0.9118589758872986","0.9118589758872986","0.9118589758872986"
"27376603","2222","2222","2222","0.8608961701393127","0.8608961701393127","0.8608961701393127","","","","","",""
"27379841","","","","","","","2086","2086","2086","0.9085105061531067","0.9085105061531067","0.9085105061531067"
"27401862","2224","2224","2224","0.8763858079910278","0.8763858079910278","0.8763858079910278","","","","","",""
"27405615","","","","","","","2088","2088","2088","0.925858736038208","0.925858736038208","0.925858736038208"
"27430090","2226","2226","2226","0.8822820782661438","0.8822820782661438","0.8822820782661438","","","","","",""
"27431644","","","","","","","2090","2090","2090","0.8783882856369019","0.8783882856369019","0.8783882856369019"
"27459326","2228","2228","2228","0.8742246627807617","0.8742246627807617","0.8742246627807617","","","","","",""
"27462494","","","","","","","2092","2092","2092","0.9300366044044495","0.9300366044044495","0.9300366044044495"
"27488881","2230","2230","2230","0.9194526076316833","0.9194526076316833","0.9194526076316833","","","","","",""
"27490267","","","","","","","2094","2094","2094","0.908777117729187","0.908777117729187","0.908777117729187"
"27515957","2232","2232","2232","0.8479602336883545","0.8479602336883545","0.8479602336883545","","","","","",""
"27518811","","","","","","","2096","2096","2096","0.9011996984481812","0.9011996984481812","0.9011996984481812"
"27535588","2234","2234","2234","0.8618948459625244","0.8618948459625244","0.8618948459625244","","","","","",""
"27546138","","","","","","","2098","2098","2098","0.9140192866325378","0.9140192866325378","0.9140192866325378"
"27555476","2236","2236","2236","0.9125458002090454","0.9125458002090454","0.9125458002090454","","","","","",""
"27568791","","","","","","","2100","2100","2100","0.9087330102920532","0.9087330102920532","0.9087330102920532"
"27580630","2238","2238","2238","0.8920668363571167","0.8920668363571167","0.8920668363571167","","","","","",""
"27594872","","","","","","","2102","2102","2102","0.9210256338119507","0.9210256338119507","0.9210256338119507"
"27602950","2240","2240","2240","0.864626944065094","0.864626944065094","0.864626944065094","","","","","",""
"27617668","","","","","","","2104","2104","2104","0.9245291352272034","0.9245291352272034","0.9245291352272034"
"27625420","2242","2242","2242","0.8629905581474304","0.8629905581474304","0.8629905581474304","","","","","",""
"27645313","","","","","","","2106","2106","2106","0.8830552101135254","0.8830552101135254","0.8830552101135254"
"27655977","2244","2244","2244","0.8758718371391296","0.8758718371391296","0.8758718371391296","","","","","",""
"27674328","","","","","","","2108","2108","2108","0.9230036735534668","0.9230036735534668","0.9230036735534668"
"27686823","2246","2246","2246","0.9087344408035278","0.9087344408035278","0.9087344408035278","","","","","",""
"27700524","","","","","","","2110","2110","2110","0.9081196784973145","0.9081196784973145","0.9081196784973145"
"27712916","2248","2248","2248","0.9206514358520508","0.9206514358520508","0.9206514358520508","","","","","",""
"27723344","","","","","","","2112","2112","2112","0.9095138907432556","0.9095138907432556","0.9095138907432556"
"27739401","2250","2250","2250","0.8981863260269165","0.8981863260269165","0.8981863260269165","","","","","",""
"27746569","","","","","","","2114","2114","2114","0.883343517780304","0.883343517780304","0.883343517780304"
"27762442","2252","2252","2252","0.8619924783706665","0.8619924783706665","0.8619924783706665","","","","","",""
"27775086","","","","","","","2116","2116","2116","0.9359065294265747","0.9359065294265747","0.9359065294265747"
"27790658","2254","2254","2254","0.899509072303772","0.899509072303772","0.899509072303772","","","","","",""
"27804264","","","","","","","2118","2118","2118","0.9070556163787842","0.9070556163787842","0.9070556163787842"
"27815207","2256","2256","2256","0.9002594351768494","0.9002594351768494","0.9002594351768494","","","","","",""
"27831755","","","","","","","2120","2120","2120","0.8879392147064209","0.8879392147064209","0.8879392147064209"
"27838069","2258","2258","2258","0.8968381285667419","0.8968381285667419","0.8968381285667419","","","","","",""
"27858005","","","","","","","2122","2122","2122","0.9109557271003723","0.9109557271003723","0.9109557271003723"
"27864210","2260","2260","2260","0.8967136144638062","0.8967136144638062","0.8967136144638062","","","","","",""
"27883894","","","","","","","2124","2124","2124","0.9051414132118225","0.9051414132118225","0.9051414132118225"
"27893291","2262","2262","2262","0.9121782183647156","0.9121782183647156","0.9121782183647156","","","","","",""
"27911680","","","","","","","2126","2126","2126","0.9357833862304688","0.9357833862304688","0.9357833862304688"
"27918765","2264","2264","2264","0.8922767639160156","0.8922767639160156","0.8922767639160156","","","","","",""
"27937225","","","","","","","2128","2128","2128","0.9124821424484253","0.9124821424484253","0.9124821424484253"
"27940395","2266","2266","2266","0.8964348435401917","0.8964348435401917","0.8964348435401917","","","","","",""
"27967085","","","","","","","2130","2130","2130","0.9076007604598999","0.9076007604598999","0.9076007604598999"
"27967839","2268","2268","2268","0.8888716697692871","0.8888716697692871","0.8888716697692871","","","","","",""
"27988266","2270","2270","2270","0.9039946794509888","0.9039946794509888","0.9039946794509888","","","","","",""
"27996831","","","","","","","2132","2132","2132","0.8980019688606262","0.8980019688606262","0.8980019688606262"
"28018831","2272","2272","2272","0.8908475637435913","0.8908475637435913","0.8908475637435913","","","","","",""
"28027328","","","","","","","2134","2134","2134","0.8987005352973938","0.8987005352973938","0.8987005352973938"
"28040035","2274","2274","2274","0.8832845091819763","0.8832845091819763","0.8832845091819763","","","","","",""
"28055203","","","","","","","2136","2136","2136","0.9225025177001953","0.9225025177001953","0.9225025177001953"
"28069802","2276","2276","2276","0.9049908518791199","0.9049908518791199","0.9049908518791199","","","","","",""
"28086857","","","","","","","2138","2138","2138","0.9121925830841064","0.9121925830841064","0.9121925830841064"
"28095293","2278","2278","2278","0.8925936818122864","0.8925936818122864","0.8925936818122864","","","","","",""
"28113792","","","","","","","2140","2140","2140","0.9101892113685608","0.9101892113685608","0.9101892113685608"
"28125395","2280","2280","2280","0.8913156390190125","0.8913156390190125","0.8913156390190125","","","","","",""
"28143930","","","","","","","2142","2142","2142","0.9265176653862","0.9265176653862","0.9265176653862"
"28152309","2282","2282","2282","0.8800915479660034","0.8800915479660034","0.8800915479660034","","","","","",""
"28173675","","","","","","","2144","2144","2144","0.8995412588119507","0.8995412588119507","0.8995412588119507"
"28176016","2284","2284","2284","0.9134112596511841","0.9134112596511841","0.9134112596511841","","","","","",""
"28203862","2286","2286","2286","0.9318893551826477","0.9318893551826477","0.9318893551826477","","","","","",""
"28204355","","","","","","","2146","2146","2146","0.9121383428573608","0.9121383428573608","0.9121383428573608"
"28220782","2288","2288","2288","0.880527675151825","0.880527675151825","0.880527675151825","","","","","",""
"28236217","","","","","","","2148","2148","2148","0.9137749075889587","0.9137749075889587","0.9137749075889587"
"28238624","2290","2290","2290","0.8632645606994629","0.8632645606994629","0.8632645606994629","","","","","",""
"28262390","","","","","","","2150","2150","2150","0.9127486348152161","0.9127486348152161","0.9127486348152161"
"28263201","2292","2292","2292","0.8565298318862915","0.8565298318862915","0.8565298318862915","","","","","",""
"28283884","2294","2294","2294","0.9054969549179077","0.9054969549179077","0.9054969549179077","","","","","",""
"28296441","","","","","","","2152","2152","2152","0.9348476529121399","0.9348476529121399","0.9348476529121399"
"28306325","2296","2296","2296","0.9106471538543701","0.9106471538543701","0.9106471538543701","","","","","",""
"28324521","","","","","","","2154","2154","2154","0.9129369258880615","0.9129369258880615","0.9129369258880615"
"28334476","2298","2298","2298","0.8991620540618896","0.8991620540618896","0.8991620540618896","","","","","",""
"28355366","","","","","","","2156","2156","2156","0.9067657589912415","0.9067657589912415","0.9067657589912415"
"28360287","2300","2300","2300","0.8948866724967957","0.8948866724967957","0.8948866724967957","","","","","",""
