"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - regularize/pi_entropy","HR-PPO - regularize/pi_entropy__MIN","HR-PPO - regularize/pi_entropy__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - regularize/pi_entropy","PPO - regularize/pi_entropy__MIN","PPO - regularize/pi_entropy__MAX"
"20881495","","","","","","","1598","1598","1598","1.1942986249923706","1.1942986249923706","1.1942986249923706"
"20909649","1708","1708","1708","1.2099549770355225","1.2099549770355225","1.2099549770355225","","","","","",""
"20916038","","","","","","","1600","1600","1600","1.0052416324615479","1.0052416324615479","1.0052416324615479"
"20931078","1710","1710","1710","1.2460631132125854","1.2460631132125854","1.2460631132125854","","","","","",""
"20946756","","","","","","","1602","1602","1602","0.9852756857872009","0.9852756857872009","0.9852756857872009"
"20952726","1712","1712","1712","1.1825017929077148","1.1825017929077148","1.1825017929077148","","","","","",""
"20973373","1714","1714","1714","1.0877282619476318","1.0877282619476318","1.0877282619476318","","","","","",""
"20973624","","","","","","","1604","1604","1604","1.0357815027236938","1.0357815027236938","1.0357815027236938"
"20999160","1716","1716","1716","1.2174863815307617","1.2174863815307617","1.2174863815307617","","","","","",""
"21001744","","","","","","","1606","1606","1606","1.0469669103622437","1.0469669103622437","1.0469669103622437"
"21024891","1718","1718","1718","1.1775851249694824","1.1775851249694824","1.1775851249694824","","","","","",""
"21031384","","","","","","","1608","1608","1608","1.042980432510376","1.042980432510376","1.042980432510376"
"21050830","1720","1720","1720","1.049620509147644","1.049620509147644","1.049620509147644","","","","","",""
"21057723","","","","","","","1610","1610","1610","1.0646897554397583","1.0646897554397583","1.0646897554397583"
"21078846","1722","1722","1722","1.1148656606674194","1.1148656606674194","1.1148656606674194","","","","","",""
"21088629","","","","","","","1612","1612","1612","1.040756344795227","1.040756344795227","1.040756344795227"
"21114539","1724","1724","1724","1.1247624158859253","1.1247624158859253","1.1247624158859253","","","","","",""
"21123815","","","","","","","1614","1614","1614","0.9650703072547913","0.9650703072547913","0.9650703072547913"
"21139338","1726","1726","1726","1.130415439605713","1.130415439605713","1.130415439605713","","","","","",""
"21150816","","","","","","","1616","1616","1616","1.0191810131072998","1.0191810131072998","1.0191810131072998"
"21161369","1728","1728","1728","1.1303831338882446","1.1303831338882446","1.1303831338882446","","","","","",""
"21175899","","","","","","","1618","1618","1618","1.0223884582519531","1.0223884582519531","1.0223884582519531"
"21181341","1730","1730","1730","1.5163747072219849","1.5163747072219849","1.5163747072219849","","","","","",""
"21202855","","","","","","","1620","1620","1620","1.0578243732452393","1.0578243732452393","1.0578243732452393"
"21204884","1732","1732","1732","1.195777416229248","1.195777416229248","1.195777416229248","","","","","",""
"21227857","","","","","","","1622","1622","1622","0.965129554271698","0.965129554271698","0.965129554271698"
"21236635","1734","1734","1734","1.1541433334350586","1.1541433334350586","1.1541433334350586","","","","","",""
"21254191","","","","","","","1624","1624","1624","1.0354293584823608","1.0354293584823608","1.0354293584823608"
"21257805","1736","1736","1736","1.5146487951278687","1.5146487951278687","1.5146487951278687","","","","","",""
"21281105","","","","","","","1626","1626","1626","1.0487017631530762","1.0487017631530762","1.0487017631530762"
"21286920","1738","1738","1738","1.2144999504089355","1.2144999504089355","1.2144999504089355","","","","","",""
"21314794","","","","","","","1638","1638","1638","0.7790981531143188","0.7790981531143188","0.7790981531143188"
"21317465","1740","1740","1740","1.2225698232650757","1.2225698232650757","1.2225698232650757","","","","","",""
"21340540","","","","","","","1640","1640","1640","1.0248477458953857","1.0248477458953857","1.0248477458953857"
"21348187","1742","1742","1742","1.2063006162643433","1.2063006162643433","1.2063006162643433","","","","","",""
"21371515","","","","","","","1642","1642","1642","0.9077116847038269","0.9077116847038269","0.9077116847038269"
"21372614","1744","1744","1744","1.4289624691009521","1.4289624691009521","1.4289624691009521","","","","","",""
"21398756","","","","","","","1644","1644","1644","0.9561980962753296","0.9561980962753296","0.9561980962753296"
"21399910","1746","1746","1746","1.1780147552490234","1.1780147552490234","1.1780147552490234","","","","","",""
"21422946","","","","","","","1646","1646","1646","1.096753716468811","1.096753716468811","1.096753716468811"
"21426758","1748","1748","1748","1.1900163888931274","1.1900163888931274","1.1900163888931274","","","","","",""
"21447370","","","","","","","1648","1648","1648","1.049545168876648","1.049545168876648","1.049545168876648"
"21448827","1750","1750","1750","1.2569787502288818","1.2569787502288818","1.2569787502288818","","","","","",""
"21472381","1752","1752","1752","1.2701623439788818","1.2701623439788818","1.2701623439788818","","","","","",""
"21473607","","","","","","","1650","1650","1650","0.9244468212127686","0.9244468212127686","0.9244468212127686"
"21495868","1754","1754","1754","1.0864691734313965","1.0864691734313965","1.0864691734313965","","","","","",""
"21507467","","","","","","","1652","1652","1652","1.0777000188827515","1.0777000188827515","1.0777000188827515"
"21515109","1756","1756","1756","1.1416512727737427","1.1416512727737427","1.1416512727737427","","","","","",""
"21538044","","","","","","","1654","1654","1654","1.0661040544509888","1.0661040544509888","1.0661040544509888"
"21546614","1758","1758","1758","1.4165083169937134","1.4165083169937134","1.4165083169937134","","","","","",""
"21568339","","","","","","","1656","1656","1656","1.0681040287017822","1.0681040287017822","1.0681040287017822"
"21573546","1760","1760","1760","1.0851190090179443","1.0851190090179443","1.0851190090179443","","","","","",""
"21593839","","","","","","","1658","1658","1658","1.0026121139526367","1.0026121139526367","1.0026121139526367"
"21600075","1762","1762","1762","1.2506120204925537","1.2506120204925537","1.2506120204925537","","","","","",""
"21626413","","","","","","","1660","1660","1660","0.9366868138313293","0.9366868138313293","0.9366868138313293"
"21631329","1764","1764","1764","1.2083604335784912","1.2083604335784912","1.2083604335784912","","","","","",""
"21655292","1766","1766","1766","1.2695326805114746","1.2695326805114746","1.2695326805114746","","","","","",""
"21657019","","","","","","","1662","1662","1662","0.8316578269004822","0.8316578269004822","0.8316578269004822"
"21685601","1768","1768","1768","1.1198378801345825","1.1198378801345825","1.1198378801345825","","","","","",""
"21687227","","","","","","","1664","1664","1664","1.0098283290863037","1.0098283290863037","1.0098283290863037"
"21711811","","","","","","","1666","1666","1666","1.0688658952713013","1.0688658952713013","1.0688658952713013"
"21711827","1770","1770","1770","1.0243301391601562","1.0243301391601562","1.0243301391601562","","","","","",""
"21737406","","","","","","","1668","1668","1668","1.288764476776123","1.288764476776123","1.288764476776123"
"21741431","1772","1772","1772","1.2474745512008667","1.2474745512008667","1.2474745512008667","","","","","",""
"21755986","1774","1774","1774","1.0756136178970337","1.0756136178970337","1.0756136178970337","","","","","",""
"21761256","","","","","","","1670","1670","1670","0.9584855437278748","0.9584855437278748","0.9584855437278748"
"21780196","1776","1776","1776","1.3411017656326294","1.3411017656326294","1.3411017656326294","","","","","",""
"21788927","","","","","","","1672","1672","1672","1.00300931930542","1.00300931930542","1.00300931930542"
"21806557","1778","1778","1778","1.1774619817733765","1.1774619817733765","1.1774619817733765","","","","","",""
"21812270","","","","","","","1674","1674","1674","0.8251229524612427","0.8251229524612427","0.8251229524612427"
"21835282","1780","1780","1780","1.2141975164413452","1.2141975164413452","1.2141975164413452","","","","","",""
"21840443","","","","","","","1676","1676","1676","1.0327072143554688","1.0327072143554688","1.0327072143554688"
"21860447","1782","1782","1782","1.3162496089935303","1.3162496089935303","1.3162496089935303","","","","","",""
"21866347","","","","","","","1678","1678","1678","0.880366861820221","0.880366861820221","0.880366861820221"
"21886032","1784","1784","1784","1.174558401107788","1.174558401107788","1.174558401107788","","","","","",""
"21894044","","","","","","","1680","1680","1680","1.0917706489562988","1.0917706489562988","1.0917706489562988"
"21907874","1786","1786","1786","1.1778805255889893","1.1778805255889893","1.1778805255889893","","","","","",""
"21921838","","","","","","","1682","1682","1682","0.9801720976829529","0.9801720976829529","0.9801720976829529"
"21937705","1788","1788","1788","1.2510472536087036","1.2510472536087036","1.2510472536087036","","","","","",""
"21953077","","","","","","","1684","1684","1684","1.0507296323776245","1.0507296323776245","1.0507296323776245"
"21958408","1790","1790","1790","1.1571464538574219","1.1571464538574219","1.1571464538574219","","","","","",""
"21986158","","","","","","","1686","1686","1686","1.149300217628479","1.149300217628479","1.149300217628479"
"21989828","1792","1792","1792","1.181247353553772","1.181247353553772","1.181247353553772","","","","","",""
"22010715","","","","","","","1688","1688","1688","1.1006430387496948","1.1006430387496948","1.1006430387496948"
"22014178","1794","1794","1794","1.141344428062439","1.141344428062439","1.141344428062439","","","","","",""
"22041484","1796","1796","1796","1.039238452911377","1.039238452911377","1.039238452911377","","","","","",""
"22041553","","","","","","","1690","1690","1690","1.094923734664917","1.094923734664917","1.094923734664917"
"22071261","","","","","","","1692","1692","1692","1.0038466453552246","1.0038466453552246","1.0038466453552246"
"22074917","1798","1798","1798","1.1758029460906982","1.1758029460906982","1.1758029460906982","","","","","",""
"22095166","1800","1800","1800","1.1927258968353271","1.1927258968353271","1.1927258968353271","","","","","",""
"22096737","","","","","","","1694","1694","1694","1.3506011962890625","1.3506011962890625","1.3506011962890625"
"22120646","1802","1802","1802","1.0632846355438232","1.0632846355438232","1.0632846355438232","","","","","",""
"22124436","","","","","","","1696","1696","1696","1.0286462306976318","1.0286462306976318","1.0286462306976318"
"22142431","1804","1804","1804","1.1427161693572998","1.1427161693572998","1.1427161693572998","","","","","",""
"22151422","","","","","","","1698","1698","1698","0.9574845433235168","0.9574845433235168","0.9574845433235168"
"22165945","1806","1806","1806","1.1438236236572266","1.1438236236572266","1.1438236236572266","","","","","",""
"22173868","","","","","","","1700","1700","1700","1.0585553646087646","1.0585553646087646","1.0585553646087646"
"22189517","1808","1808","1808","1.1539853811264038","1.1539853811264038","1.1539853811264038","","","","","",""
"22202999","","","","","","","1702","1702","1702","1.0378715991973877","1.0378715991973877","1.0378715991973877"
"22212947","1810","1810","1810","1.0941294431686401","1.0941294431686401","1.0941294431686401","","","","","",""
"22223694","","","","","","","1704","1704","1704","1.0260541439056396","1.0260541439056396","1.0260541439056396"
"22235523","1812","1812","1812","1.1276973485946655","1.1276973485946655","1.1276973485946655","","","","","",""
"22254803","","","","","","","1706","1706","1706","1.0257500410079956","1.0257500410079956","1.0257500410079956"
"22259698","1814","1814","1814","1.2444343566894531","1.2444343566894531","1.2444343566894531","","","","","",""
"22285043","","","","","","","1708","1708","1708","0.9969497323036194","0.9969497323036194","0.9969497323036194"
"22288215","1816","1816","1816","1.164116382598877","1.164116382598877","1.164116382598877","","","","","",""
"22310167","1818","1818","1818","1.219812035560608","1.219812035560608","1.219812035560608","","","","","",""
"22316766","","","","","","","1710","1710","1710","1.1045773029327393","1.1045773029327393","1.1045773029327393"
"22330401","1820","1820","1820","1.1757020950317383","1.1757020950317383","1.1757020950317383","","","","","",""
"22342594","","","","","","","1712","1712","1712","1.0923991203308105","1.0923991203308105","1.0923991203308105"
