"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - rollout/perc_collided","HR-PPO - rollout/perc_collided__MIN","HR-PPO - rollout/perc_collided__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - rollout/perc_collided","PPO - rollout/perc_collided__MIN","PPO - rollout/perc_collided__MAX"
"26136009","","","","","","","1984","1984","1984","0.22522522509098053","0.22522522509098053","0.22522522509098053"
"26138478","2128","2128","2128","1.5015015602111816","1.5015015602111816","1.5015015602111816","","","","","",""
"26158301","2130","2130","2130","1.3698630332946777","1.3698630332946777","1.3698630332946777","","","","","",""
"26161037","","","","","","","1986","1986","1986","0.21413275599479675","0.21413275599479675","0.21413275599479675"
"26188226","2132","2132","2132","1.641266107559204","1.641266107559204","1.641266107559204","","","","","",""
"26189214","","","","","","","1988","1988","1988","0.1860465109348297","0.1860465109348297","0.1860465109348297"
"26214997","","","","","","","1990","1990","1990","0.6030150651931763","0.6030150651931763","0.6030150651931763"
"26216632","2134","2134","2134","2.0752270221710205","2.0752270221710205","2.0752270221710205","","","","","",""
"26236617","2136","2136","2136","1.7182130813598633","1.7182130813598633","1.7182130813598633","","","","","",""
"26239461","","","","","","","1992","1992","1992","0.21344716846942902","0.21344716846942902","0.21344716846942902"
"26262647","2138","2138","2138","2.890933036804199","2.890933036804199","2.890933036804199","","","","","",""
"26271629","","","","","","","1994","1994","1994","0.656814455986023","0.656814455986023","0.656814455986023"
"26290061","2140","2140","2140","1.9914650917053223","1.9914650917053223","1.9914650917053223","","","","","",""
"26295590","","","","","","","1996","1996","1996","0.5476451516151428","0.5476451516151428","0.5476451516151428"
"26314461","2142","2142","2142","1.7416545152664185","1.7416545152664185","1.7416545152664185","","","","","",""
"26323775","","","","","","","1998","1998","1998","0.45703840255737305","0.45703840255737305","0.45703840255737305"
"26341195","2144","2144","2144","1.7567567825317383","1.7567567825317383","1.7567567825317383","","","","","",""
"26350135","","","","","","","2000","2000","2000","0.19512194395065308","0.19512194395065308","0.19512194395065308"
"26366963","2146","2146","2146","1.3888888359069824","1.3888888359069824","1.3888888359069824","","","","","",""
"26380020","","","","","","","2002","2002","2002","0.5194805264472961","0.5194805264472961","0.5194805264472961"
"26394586","2148","2148","2148","1.8064515590667725","1.8064515590667725","1.8064515590667725","","","","","",""
"26404843","","","","","","","2004","2004","2004","1.0917030572891235","1.0917030572891235","1.0917030572891235"
"26426979","2150","2150","2150","1.5300546884536743","1.5300546884536743","1.5300546884536743","","","","","",""
"26430781","","","","","","","2006","2006","2006","0.21052631735801697","0.21052631735801697","0.21052631735801697"
"26449750","2152","2152","2152","1.5360983610153198","1.5360983610153198","1.5360983610153198","","","","","",""
"26461592","","","","","","","2008","2008","2008","0.17152658104896545","0.17152658104896545","0.17152658104896545"
"26476386","2154","2154","2154","2.1680216789245605","2.1680216789245605","2.1680216789245605","","","","","",""
"26489461","","","","","","","2010","2010","2010","0.19723865389823914","0.19723865389823914","0.19723865389823914"
"26504369","2156","2156","2156","0.9592326283454895","0.9592326283454895","0.9592326283454895","","","","","",""
"26515016","","","","","","","2012","2012","2012","0.38167938590049744","0.38167938590049744","0.38167938590049744"
"26529374","2158","2158","2158","1.1396011114120483","1.1396011114120483","1.1396011114120483","","","","","",""
"26539893","","","","","","","2014","2014","2014","0.3937007784843445","0.3937007784843445","0.3937007784843445"
"26555249","2160","2160","2160","2.702702760696411","2.702702760696411","2.702702760696411","","","","","",""
"26567691","","","","","","","2016","2016","2016","0.38167938590049744","0.38167938590049744","0.38167938590049744"
"26582420","2162","2162","2162","2.069857597351074","2.069857597351074","2.069857597351074","","","","","",""
"26597215","","","","","","","2018","2018","2018","0.5385996699333191","0.5385996699333191","0.5385996699333191"
"26609553","2164","2164","2164","1.917808175086975","1.917808175086975","1.917808175086975","","","","","",""
"26624902","","","","","","","2020","2020","2020","0.37071362137794495","0.37071362137794495","0.37071362137794495"
"26637920","2166","2166","2166","1.5132408142089844","1.5132408142089844","1.5132408142089844","","","","","",""
"26648965","","","","","","","2022","2022","2022","0.8648648858070374","0.8648648858070374","0.8648648858070374"
"26658085","2168","2168","2168","1.6155089139938354","1.6155089139938354","1.6155089139938354","","","","","",""
"26680951","","","","","","","2024","2024","2024","0.6683375239372253","0.6683375239372253","0.6683375239372253"
"26683910","2170","2170","2170","1.3888888359069824","1.3888888359069824","1.3888888359069824","","","","","",""
"26704939","2172","2172","2172","1.3355592489242554","1.3355592489242554","1.3355592489242554","","","","","",""
"26710226","","","","","","","2026","2026","2026","0.18018017709255219","0.18018017709255219","0.18018017709255219"
"26734917","","","","","","","2028","2028","2028","0.21621622145175934","0.21621622145175934","0.21621622145175934"
"26741538","2174","2174","2174","1.5763546228408813","1.5763546228408813","1.5763546228408813","","","","","",""
"26760658","","","","","","","2030","2030","2030","0","0","0"
"26768291","2176","2176","2176","1.5873016119003296","1.5873016119003296","1.5873016119003296","","","","","",""
"26783443","","","","","","","2032","2032","2032","0.456620991230011","0.456620991230011","0.456620991230011"
"26792739","2178","2178","2178","1.1764706373214722","1.1764706373214722","1.1764706373214722","","","","","",""
"26811231","","","","","","","2034","2034","2034","0.5309734344482422","0.5309734344482422","0.5309734344482422"
"26820085","2180","2180","2180","1.065246343612671","1.065246343612671","1.065246343612671","","","","","",""
"26844061","","","","","","","2036","2036","2036","0.23364485800266266","0.23364485800266266","0.23364485800266266"
"26850727","2182","2182","2182","0.4739336371421814","0.4739336371421814","0.4739336371421814","","","","","",""
"26870109","","","","","","","2048","2048","2048","0.19607843458652496","0.19607843458652496","0.19607843458652496"
"26879335","2184","2184","2184","0.75","0.75","0.75","","","","","",""
"26901276","","","","","","","2050","2050","2050","0.17683465778827667","0.17683465778827667","0.17683465778827667"
"26903982","2186","2186","2186","1.1713030338287354","1.1713030338287354","1.1713030338287354","","","","","",""
"26926862","","","","","","","2052","2052","2052","0","0","0"
"26937258","2188","2188","2188","1.2114537954330444","1.2114537954330444","1.2114537954330444","","","","","",""
"26953542","","","","","","","2054","2054","2054","0.4921259880065918","0.4921259880065918","0.4921259880065918"
"26965085","2190","2190","2190","1.2345678806304932","1.2345678806304932","1.2345678806304932","","","","","",""
"26979917","","","","","","","2056","2056","2056","0.20060180127620697","0.20060180127620697","0.20060180127620697"
"26991124","2192","2192","2192","2.377807140350342","2.377807140350342","2.377807140350342","","","","","",""
"26999935","","","","","","","2058","2058","2058","0.5025125741958618","0.5025125741958618","0.5025125741958618"
"27013228","2194","2194","2194","1.2882447242736816","1.2882447242736816","1.2882447242736816","","","","","",""
"27025049","","","","","","","2060","2060","2060","0.10526315867900848","0.10526315867900848","0.10526315867900848"
"27038966","2196","2196","2196","2.1052632331848145","2.1052632331848145","2.1052632331848145","","","","","",""
"27052610","","","","","","","2062","2062","2062","0.9250693917274475","0.9250693917274475","0.9250693917274475"
"27064461","2198","2198","2198","1.109570026397705","1.109570026397705","1.109570026397705","","","","","",""
"27077992","","","","","","","2064","2064","2064","0.8298755288124084","0.8298755288124084","0.8298755288124084"
"27094995","2200","2200","2200","1.1792452335357666","1.1792452335357666","1.1792452335357666","","","","","",""
"27103738","","","","","","","2066","2066","2066","0.42060989141464233","0.42060989141464233","0.42060989141464233"
"27120476","2202","2202","2202","1.3774104118347168","1.3774104118347168","1.3774104118347168","","","","","",""
"27137374","","","","","","","2068","2068","2068","0.1530221849679947","0.1530221849679947","0.1530221849679947"
"27145833","2204","2204","2204","1.4124293327331543","1.4124293327331543","1.4124293327331543","","","","","",""
"27163001","","","","","","","2070","2070","2070","1.2282497882843018","1.2282497882843018","1.2282497882843018"
"27171506","2206","2206","2206","1.4725569486618042","1.4725569486618042","1.4725569486618042","","","","","",""
"27190907","2208","2208","2208","1.4388489723205566","1.4388489723205566","1.4388489723205566","","","","","",""
"27191763","","","","","","","2072","2072","2072","0.18639329075813293","0.18639329075813293","0.18639329075813293"
"27216404","2210","2210","2210","2.2606382369995117","2.2606382369995117","2.2606382369995117","","","","","",""
"27220734","","","","","","","2074","2074","2074","0.5545286536216736","0.5545286536216736","0.5545286536216736"
"27248464","2212","2212","2212","1.2917115688323975","1.2917115688323975","1.2917115688323975","","","","","",""
"27249058","","","","","","","2076","2076","2076","0.1826484054327011","0.1826484054327011","0.1826484054327011"
"27270722","2214","2214","2214","1.872074842453003","1.872074842453003","1.872074842453003","","","","","",""
"27274979","","","","","","","2078","2078","2078","0","0","0"
"27299028","2216","2216","2216","3.473945379257202","3.473945379257202","3.473945379257202","","","","","",""
"27300478","","","","","","","2080","2080","2080","0.2118644118309021","0.2118644118309021","0.2118644118309021"
"27323710","2218","2218","2218","1.0973936319351196","1.0973936319351196","1.0973936319351196","","","","","",""
"27326222","","","","","","","2082","2082","2082","0.38759690523147583","0.38759690523147583","0.38759690523147583"
"27349827","2220","2220","2220","1.8348623514175415","1.8348623514175415","1.8348623514175415","","","","","",""
"27353733","","","","","","","2084","2084","2084","0","0","0"
"27376603","2222","2222","2222","2.3376622200012207","2.3376622200012207","2.3376622200012207","","","","","",""
"27379841","","","","","","","2086","2086","2086","1.2084592580795288","1.2084592580795288","1.2084592580795288"
"27401862","2224","2224","2224","1.3422819375991821","1.3422819375991821","1.3422819375991821","","","","","",""
"27405615","","","","","","","2088","2088","2088","0","0","0"
"27430090","2226","2226","2226","2.871410846710205","2.871410846710205","2.871410846710205","","","","","",""
"27431644","","","","","","","2090","2090","2090","0","0","0"
"27459326","2228","2228","2228","2.2144522666931152","2.2144522666931152","2.2144522666931152","","","","","",""
"27462494","","","","","","","2092","2092","2092","0.17421603202819824","0.17421603202819824","0.17421603202819824"
"27488881","2230","2230","2230","0.984009861946106","0.984009861946106","0.984009861946106","","","","","",""
"27490267","","","","","","","2094","2094","2094","0.594059407711029","0.594059407711029","0.594059407711029"
"27515957","2232","2232","2232","2.917771816253662","2.917771816253662","2.917771816253662","","","","","",""
"27518811","","","","","","","2096","2096","2096","0.7246376872062683","0.7246376872062683","0.7246376872062683"
"27535588","2234","2234","2234","1.9801980257034302","1.9801980257034302","1.9801980257034302","","","","","",""
"27546138","","","","","","","2098","2098","2098","0.5597015023231506","0.5597015023231506","0.5597015023231506"
"27555476","2236","2236","2236","1.038062334060669","1.038062334060669","1.038062334060669","","","","","",""
"27568791","","","","","","","2100","2100","2100","0.23174971342086792","0.23174971342086792","0.23174971342086792"
"27580630","2238","2238","2238","2.5174825191497803","2.5174825191497803","2.5174825191497803","","","","","",""
"27594872","","","","","","","2102","2102","2102","0.402010053396225","0.402010053396225","0.402010053396225"
"27602950","2240","2240","2240","1.2678288221359253","1.2678288221359253","1.2678288221359253","","","","","",""
"27617668","","","","","","","2104","2104","2104","0.6521739363670349","0.6521739363670349","0.6521739363670349"
"27625420","2242","2242","2242","1.2738853693008423","1.2738853693008423","1.2738853693008423","","","","","",""
"27645313","","","","","","","2106","2106","2106","1.1483253240585327","1.1483253240585327","1.1483253240585327"
"27655977","2244","2244","2244","2.1505377292633057","2.1505377292633057","2.1505377292633057","","","","","",""
"27674328","","","","","","","2108","2108","2108","0.7490636706352234","0.7490636706352234","0.7490636706352234"
"27686823","2246","2246","2246","2.2935779094696045","2.2935779094696045","2.2935779094696045","","","","","",""
"27700524","","","","","","","2110","2110","2110","0.808897852897644","0.808897852897644","0.808897852897644"
"27712916","2248","2248","2248","1.329787254333496","1.329787254333496","1.329787254333496","","","","","",""
"27723344","","","","","","","2112","2112","2112","0.6734007000923157","0.6734007000923157","0.6734007000923157"
"27739401","2250","2250","2250","1.6129032373428345","1.6129032373428345","1.6129032373428345","","","","","",""
"27746569","","","","","","","2114","2114","2114","0.43383947014808655","0.43383947014808655","0.43383947014808655"
"27762442","2252","2252","2252","1.804511308670044","1.804511308670044","1.804511308670044","","","","","",""
"27775086","","","","","","","2116","2116","2116","0.9823182821273804","0.9823182821273804","0.9823182821273804"
"27790658","2254","2254","2254","1.5345268249511719","1.5345268249511719","1.5345268249511719","","","","","",""
"27804264","","","","","","","2118","2118","2118","1.4692378044128418","1.4692378044128418","1.4692378044128418"
"27815207","2256","2256","2256","2.9972751140594482","2.9972751140594482","2.9972751140594482","","","","","",""
"27831755","","","","","","","2120","2120","2120","0.7554296255111694","0.7554296255111694","0.7554296255111694"
"27838069","2258","2258","2258","3.0864198207855225","3.0864198207855225","3.0864198207855225","","","","","",""
"27858005","","","","","","","2122","2122","2122","0.3948667347431183","0.3948667347431183","0.3948667347431183"
"27864210","2260","2260","2260","2.2253129482269287","2.2253129482269287","2.2253129482269287","","","","","",""
"27883894","","","","","","","2124","2124","2124","0.20140987634658813","0.20140987634658813","0.20140987634658813"
"27893291","2262","2262","2262","1.7587939500808716","1.7587939500808716","1.7587939500808716","","","","","",""
"27911680","","","","","","","2126","2126","2126","0.9451795816421509","0.9451795816421509","0.9451795816421509"
"27918765","2264","2264","2264","0.5797101259231567","0.5797101259231567","0.5797101259231567","","","","","",""
"27937225","","","","","","","2128","2128","2128","0.6315789222717285","0.6315789222717285","0.6315789222717285"
"27940395","2266","2266","2266","3.1007752418518066","3.1007752418518066","3.1007752418518066","","","","","",""
"27967085","","","","","","","2130","2130","2130","0.8680555820465088","0.8680555820465088","0.8680555820465088"
"27967839","2268","2268","2268","0.5208333134651184","0.5208333134651184","0.5208333134651184","","","","","",""
"27988266","2270","2270","2270","1.8148820400238037","1.8148820400238037","1.8148820400238037","","","","","",""
"27996831","","","","","","","2132","2132","2132","0.17376194894313812","0.17376194894313812","0.17376194894313812"
"28018831","2272","2272","2272","0.8928571343421936","0.8928571343421936","0.8928571343421936","","","","","",""
"28027328","","","","","","","2134","2134","2134","2.081526517868042","2.081526517868042","2.081526517868042"
"28040035","2274","2274","2274","1.2678288221359253","1.2678288221359253","1.2678288221359253","","","","","",""
"28055203","","","","","","","2136","2136","2136","0.9107468128204346","0.9107468128204346","0.9107468128204346"
"28069802","2276","2276","2276","2.4691357612609863","2.4691357612609863","2.4691357612609863","","","","","",""
"28086857","","","","","","","2138","2138","2138","0.6872852444648743","0.6872852444648743","0.6872852444648743"
"28095293","2278","2278","2278","1.5604681968688965","1.5604681968688965","1.5604681968688965","","","","","",""
"28113792","","","","","","","2140","2140","2140","0.7881773114204407","0.7881773114204407","0.7881773114204407"
"28125395","2280","2280","2280","0.921658992767334","0.921658992767334","0.921658992767334","","","","","",""
"28143930","","","","","","","2142","2142","2142","1.4272971153259277","1.4272971153259277","1.4272971153259277"
"28152309","2282","2282","2282","2.72851300239563","2.72851300239563","2.72851300239563","","","","","",""
"28173675","","","","","","","2144","2144","2144","0.7079645991325378","0.7079645991325378","0.7079645991325378"
"28176016","2284","2284","2284","0.7429420351982117","0.7429420351982117","0.7429420351982117","","","","","",""
"28203862","2286","2286","2286","2.560819387435913","2.560819387435913","2.560819387435913","","","","","",""
"28204355","","","","","","","2146","2146","2146","0.33898305892944336","0.33898305892944336","0.33898305892944336"
"28220782","2288","2288","2288","0.8528784513473511","0.8528784513473511","0.8528784513473511","","","","","",""
"28236217","","","","","","","2148","2148","2148","0.7666099071502686","0.7666099071502686","0.7666099071502686"
"28238624","2290","2290","2290","1.5094339847564697","1.5094339847564697","1.5094339847564697","","","","","",""
"28262390","","","","","","","2150","2150","2150","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"28263201","2292","2292","2292","1.4025245904922485","1.4025245904922485","1.4025245904922485","","","","","",""
"28283884","2294","2294","2294","1.3157894611358643","1.3157894611358643","1.3157894611358643","","","","","",""
"28296441","","","","","","","2152","2152","2152","0.8071025013923645","0.8071025013923645","0.8071025013923645"
"28306325","2296","2296","2296","0.6309148073196411","0.6309148073196411","0.6309148073196411","","","","","",""
"28324521","","","","","","","2154","2154","2154","1.133144497871399","1.133144497871399","1.133144497871399"
"28334476","2298","2298","2298","1.203369379043579","1.203369379043579","1.203369379043579","","","","","",""
"28355366","","","","","","","2156","2156","2156","1.2248468399047852","1.2248468399047852","1.2248468399047852"
"28360287","2300","2300","2300","1.581027626991272","1.581027626991272","1.581027626991272","","","","","",""
"28386058","2302","2302","2302","1.3333333730697632","1.3333333730697632","1.3333333730697632","","","","","",""
"28387744","","","","","","","2158","2158","2158","0.8149959444999695","0.8149959444999695","0.8149959444999695"
"28408388","2304","2304","2304","1.2251148223876953","1.2251148223876953","1.2251148223876953","","","","","",""
"28416984","","","","","","","2160","2160","2160","0.44964027404785156","0.44964027404785156","0.44964027404785156"
"28434029","2306","2306","2306","2.231520175933838","2.231520175933838","2.231520175933838","","","","","",""
"28442232","","","","","","","2162","2162","2162","0.6103764176368713","0.6103764176368713","0.6103764176368713"
"28462089","2308","2308","2308","2.383939743041992","2.383939743041992","2.383939743041992","","","","","",""
"28466941","","","","","","","2164","2164","2164","0.731452465057373","0.731452465057373","0.731452465057373"
"28482650","2310","2310","2310","1.6260162591934204","1.6260162591934204","1.6260162591934204","","","","","",""
"28495304","","","","","","","2166","2166","2166","0.5576208233833313","0.5576208233833313","0.5576208233833313"
"28505998","2312","2312","2312","1.9519519805908203","1.9519519805908203","1.9519519805908203","","","","","",""
"28523997","","","","","","","2168","2168","2168","0.3731343150138855","0.3731343150138855","0.3731343150138855"
"28526353","2314","2314","2314","2.5316455364227295","2.5316455364227295","2.5316455364227295","","","","","",""
"28543884","","","","","","","2170","2170","2170","0.3947368562221527","0.3947368562221527","0.3947368562221527"
"28546658","2316","2316","2316","1.9801980257034302","1.9801980257034302","1.9801980257034302","","","","","",""
"28572463","2318","2318","2318","1.3869625329971313","1.3869625329971313","1.3869625329971313","","","","","",""
"28573304","","","","","","","2172","2172","2172","0.5267778635025024","0.5267778635025024","0.5267778635025024"
"28594401","2320","2320","2320","1.9900497198104858","1.9900497198104858","1.9900497198104858","","","","","",""
"28602187","","","","","","","2174","2174","2174","0.5194805264472961","0.5194805264472961","0.5194805264472961"
"28622614","2322","2322","2322","0.7772020697593689","0.7772020697593689","0.7772020697593689","","","","","",""
"28634685","","","","","","","2176","2176","2176","0.317965030670166","0.317965030670166","0.317965030670166"
"28646486","2324","2324","2324","1.4836795330047607","1.4836795330047607","1.4836795330047607","","","","","",""
"28667502","","","","","","","2178","2178","2178","0.3308519423007965","0.3308519423007965","0.3308519423007965"
"28677603","2326","2326","2326","0.6756756901741028","0.6756756901741028","0.6756756901741028","","","","","",""
"28695342","","","","","","","2180","2180","2180","0.9416195750236511","0.9416195750236511","0.9416195750236511"
"28704298","2328","2328","2328","1.0362694263458252","1.0362694263458252","1.0362694263458252","","","","","",""
"28723662","","","","","","","2182","2182","2182","0.18450184166431427","0.18450184166431427","0.18450184166431427"
"28729968","2330","2330","2330","1.0989011526107788","1.0989011526107788","1.0989011526107788","","","","","",""
"28749531","","","","","","","2184","2184","2184","0.5952380895614624","0.5952380895614624","0.5952380895614624"
"28754129","2332","2332","2332","2.3021583557128906","2.3021583557128906","2.3021583557128906","","","","","",""
"28778783","2334","2334","2334","1.8105849027633667","1.8105849027633667","1.8105849027633667","","","","","",""
"28779560","","","","","","","2186","2186","2186","0.5381165742874146","0.5381165742874146","0.5381165742874146"
"28799938","2336","2336","2336","1.3157894611358643","1.3157894611358643","1.3157894611358643","","","","","",""
"28811685","","","","","","","2188","2188","2188","0.5042017102241516","0.5042017102241516","0.5042017102241516"
"28825090","2338","2338","2338","0.891530454158783","0.891530454158783","0.891530454158783","","","","","",""
"28835954","","","","","","","2190","2190","2190","0.8342022895812988","0.8342022895812988","0.8342022895812988"
"28845877","2340","2340","2340","2.8481013774871826","2.8481013774871826","2.8481013774871826","","","","","",""
"28862132","","","","","","","2192","2192","2192","0.2008032202720642","0.2008032202720642","0.2008032202720642"
"28869648","2342","2342","2342","1.8126888275146484","1.8126888275146484","1.8126888275146484","","","","","",""
"28890659","","","","","","","2194","2194","2194","0.1892147660255432","0.1892147660255432","0.1892147660255432"
"28894830","2344","2344","2344","1.671309232711792","1.671309232711792","1.671309232711792","","","","","",""
"28915156","","","","","","","2196","2196","2196","0.4535147249698639","0.4535147249698639","0.4535147249698639"
"28923383","2346","2346","2346","1.0139416456222534","1.0139416456222534","1.0139416456222534","","","","","",""
"28948140","","","","","","","2198","2198","2198","0.6168079972267151","0.6168079972267151","0.6168079972267151"
"28949777","2348","2348","2348","1.6282224655151367","1.6282224655151367","1.6282224655151367","","","","","",""
"28969714","2350","2350","2350","0.6655573844909668","0.6655573844909668","0.6655573844909668","","","","","",""
"28977228","","","","","","","2200","2200","2200","0.18248175084590912","0.18248175084590912","0.18248175084590912"
"28993962","2352","2352","2352","1.1315417289733887","1.1315417289733887","1.1315417289733887","","","","","",""
"29008003","","","","","","","2202","2202","2202","0.4397537410259247","0.4397537410259247","0.4397537410259247"
"29017542","2354","2354","2354","1.7391303777694702","1.7391303777694702","1.7391303777694702","","","","","",""
"29037667","","","","","","","2204","2204","2204","0.3590664267539978","0.3590664267539978","0.3590664267539978"
"29046139","2356","2356","2356","0.9638554453849792","0.9638554453849792","0.9638554453849792","","","","","",""
"29066458","","","","","","","2206","2206","2206","0.5576208233833313","0.5576208233833313","0.5576208233833313"
"29069972","2358","2358","2358","1.3966480493545532","1.3966480493545532","1.3966480493545532","","","","","",""
"29098958","","","","","","","2208","2208","2208","0.3249390721321106","0.3249390721321106","0.3249390721321106"
"29106023","2360","2360","2360","0.9980040192604065","0.9980040192604065","0.9980040192604065","","","","","",""
"29120790","","","","","","","2210","2210","2210","0.23980815708637238","0.23980815708637238","0.23980815708637238"
"29127571","2362","2362","2362","1.5772870779037476","1.5772870779037476","1.5772870779037476","","","","","",""
"29148950","2364","2364","2364","0.9630818367004395","0.9630818367004395","0.9630818367004395","","","","","",""
"29149545","","","","","","","2212","2212","2212","0.3780718445777893","0.3780718445777893","0.3780718445777893"
"29177007","2366","2366","2366","1.1749347448349","1.1749347448349","1.1749347448349","","","","","",""
"29181899","","","","","","","2214","2214","2214","0.4819277226924896","0.4819277226924896","0.4819277226924896"
"29196410","2368","2368","2368","1.25","1.25","1.25","","","","","",""
"29211212","","","","","","","2216","2216","2216","0","0","0"
"29217421","2370","2370","2370","0.9933775067329407","0.9933775067329407","0.9933775067329407","","","","","",""
"29243020","","","","","","","2218","2218","2218","0.32786884903907776","0.32786884903907776","0.32786884903907776"
"29245637","2372","2372","2372","1.01781165599823","1.01781165599823","1.01781165599823","","","","","",""
"29271506","2374","2374","2374","1.7021276950836182","1.7021276950836182","1.7021276950836182","","","","","",""
"29273455","","","","","","","2220","2220","2220","0.2583979368209839","0.2583979368209839","0.2583979368209839"
"29291807","2376","2376","2376","3.5714285373687744","3.5714285373687744","3.5714285373687744","","","","","",""
"29299761","","","","","","","2222","2222","2222","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"29313886","2378","2378","2378","0.9316770434379578","0.9316770434379578","0.9316770434379578","","","","","",""
"29329536","","","","","","","2224","2224","2224","0.8928571343421936","0.8928571343421936","0.8928571343421936"
"29340000","2380","2380","2380","1.6506190299987793","1.6506190299987793","1.6506190299987793","","","","","",""
"29358165","","","","","","","2226","2226","2226","0.5464481115341187","0.5464481115341187","0.5464481115341187"
"29366494","2382","2382","2382","0.5449591279029846","0.5449591279029846","0.5449591279029846","","","","","",""
"29385702","","","","","","","2228","2228","2228","0.37348273396492004","0.37348273396492004","0.37348273396492004"
"29387445","2384","2384","2384","0.9508716464042664","0.9508716464042664","0.9508716464042664","","","","","",""
"29407687","2386","2386","2386","2.7350428104400635","2.7350428104400635","2.7350428104400635","","","","","",""
"29416058","","","","","","","2230","2230","2230","0.9041591286659241","0.9041591286659241","0.9041591286659241"
"29436264","2388","2388","2388","1.7456358671188354","1.7456358671188354","1.7456358671188354","","","","","",""
"29449875","","","","","","","2232","2232","2232","0.4866180121898651","0.4866180121898651","0.4866180121898651"
"29459533","2390","2390","2390","2.0618555545806885","2.0618555545806885","2.0618555545806885","","","","","",""
"29480060","","","","","","","2234","2234","2234","0.5185825228691101","0.5185825228691101","0.5185825228691101"
"29484697","2392","2392","2392","2.0172910690307617","2.0172910690307617","2.0172910690307617","","","","","",""
"29506719","","","","","","","2236","2236","2236","0.2012072503566742","0.2012072503566742","0.2012072503566742"
"29510692","2394","2394","2394","1.1577423810958862","1.1577423810958862","1.1577423810958862","","","","","",""
"29536337","","","","","","","2238","2238","2238","0.529567539691925","0.529567539691925","0.529567539691925"
"29536986","2396","2396","2396","2.2880215644836426","2.2880215644836426","2.2880215644836426","","","","","",""
"29558868","2398","2398","2398","3.9938557147979736","3.9938557147979736","3.9938557147979736","","","","","",""
"29561641","","","","","","","2240","2240","2240","0.6122449040412903","0.6122449040412903","0.6122449040412903"
"29580529","2400","2400","2400","0.787401556968689","0.787401556968689","0.787401556968689","","","","","",""
"29585634","","","","","","","2242","2242","2242","0.4333694577217102","0.4333694577217102","0.4333694577217102"
"29606509","2402","2402","2402","1.3550136089324951","1.3550136089324951","1.3550136089324951","","","","","",""
"29613455","","","","","","","2244","2244","2244","0.19361084699630737","0.19361084699630737","0.19361084699630737"
"29637284","2404","2404","2404","0.9501187801361084","0.9501187801361084","0.9501187801361084","","","","","",""
"29638543","","","","","","","2246","2246","2246","0.620475709438324","0.620475709438324","0.620475709438324"
"29665166","","","","","","","2248","2248","2248","1.9860973358154297","1.9860973358154297","1.9860973358154297"
"29666467","2406","2406","2406","0.9546539187431335","0.9546539187431335","0.9546539187431335","","","","","",""
"29688492","2408","2408","2408","2.5117738246917725","2.5117738246917725","2.5117738246917725","","","","","",""
"29692134","","","","","","","2250","2250","2250","0.7604562640190125","0.7604562640190125","0.7604562640190125"
"29714263","2410","2410","2410","2.4556617736816406","2.4556617736816406","2.4556617736816406","","","","","",""
"29725433","","","","","","","2252","2252","2252","0.9828009605407715","0.9828009605407715","0.9828009605407715"
"29740749","2412","2412","2412","2.8947367668151855","2.8947367668151855","2.8947367668151855","","","","","",""
"29750614","","","","","","","2254","2254","2254","1.7660044431686401","1.7660044431686401","1.7660044431686401"
"29764096","2414","2414","2414","2.4806201457977295","2.4806201457977295","2.4806201457977295","","","","","",""
"29778246","","","","","","","2256","2256","2256","0.9891197085380554","0.9891197085380554","0.9891197085380554"
"29791950","2416","2416","2416","0.7614213228225708","0.7614213228225708","0.7614213228225708","","","","","",""
"29803171","","","","","","","2258","2258","2258","1.4846235513687134","1.4846235513687134","1.4846235513687134"
"29817336","2418","2418","2418","1.3908206224441528","1.3908206224441528","1.3908206224441528","","","","","",""
"29830615","","","","","","","2260","2260","2260","1.2345678806304932","1.2345678806304932","1.2345678806304932"
"29842604","2420","2420","2420","2.2955522537231445","2.2955522537231445","2.2955522537231445","","","","","",""
"29862705","","","","","","","2262","2262","2262","0.48939642310142517","0.48939642310142517","0.48939642310142517"
"29869525","2422","2422","2422","2.130492687225342","2.130492687225342","2.130492687225342","","","","","",""
"29889446","","","","","","","2264","2264","2264","0.3968254029750824","0.3968254029750824","0.3968254029750824"
"29895816","2424","2424","2424","1.6304347515106201","1.6304347515106201","1.6304347515106201","","","","","",""
"29920549","","","","","","","2266","2266","2266","1.04347825050354","1.04347825050354","1.04347825050354"
"29927105","2426","2426","2426","0.6818181872367859","0.6818181872367859","0.6818181872367859","","","","","",""
"29948545","","","","","","","2268","2268","2268","1.137440800666809","1.137440800666809","1.137440800666809"
"29949227","2428","2428","2428","0.6451612710952759","0.6451612710952759","0.6451612710952759","","","","","",""
"29971553","","","","","","","2270","2270","2270","0.4672897160053253","0.4672897160053253","0.4672897160053253"
"29974467","2430","2430","2430","0.5698005557060242","0.5698005557060242","0.5698005557060242","","","","","",""
"30000139","2432","2432","2432","1.1299434900283813","1.1299434900283813","1.1299434900283813","","","","","",""
"30000240","","","","","","","2272","2272","2272","0.5560704469680786","0.5560704469680786","0.5560704469680786"
"30023658","","","","","","","2274","2274","2274","0.22624434530735016","0.22624434530735016","0.22624434530735016"
