"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - regularize/tau_entropy","HR-PPO - regularize/tau_entropy__MIN","HR-PPO - regularize/tau_entropy__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - regularize/tau_entropy","PPO - regularize/tau_entropy__MIN","PPO - regularize/tau_entropy__MAX"
"28495304","","","","","","","2166","2166","2166","0.9128077030181885","0.9128077030181885","0.9128077030181885"
"28505998","2312","2312","2312","0.33863434195518494","0.33863434195518494","0.33863434195518494","","","","","",""
"28523997","","","","","","","2168","2168","2168","0.9438745379447937","0.9438745379447937","0.9438745379447937"
"28526353","2314","2314","2314","0.3125990927219391","0.3125990927219391","0.3125990927219391","","","","","",""
"28543884","","","","","","","2170","2170","2170","1.1657346487045288","1.1657346487045288","1.1657346487045288"
"28546658","2316","2316","2316","0.3512415885925293","0.3512415885925293","0.3512415885925293","","","","","",""
"28572463","2318","2318","2318","0.30020907521247864","0.30020907521247864","0.30020907521247864","","","","","",""
"28573304","","","","","","","2172","2172","2172","0.9602453708648682","0.9602453708648682","0.9602453708648682"
"28594401","2320","2320","2320","0.3163377046585083","0.3163377046585083","0.3163377046585083","","","","","",""
"28602187","","","","","","","2174","2174","2174","0.9948726892471313","0.9948726892471313","0.9948726892471313"
"28622614","2322","2322","2322","0.2693277597427368","0.2693277597427368","0.2693277597427368","","","","","",""
"28634685","","","","","","","2176","2176","2176","0.9676024913787842","0.9676024913787842","0.9676024913787842"
"28646486","2324","2324","2324","0.34817051887512207","0.34817051887512207","0.34817051887512207","","","","","",""
"28667502","","","","","","","2178","2178","2178","0.8793196082115173","0.8793196082115173","0.8793196082115173"
"28677603","2326","2326","2326","0.3065170645713806","0.3065170645713806","0.3065170645713806","","","","","",""
"28695342","","","","","","","2180","2180","2180","0.9736611247062683","0.9736611247062683","0.9736611247062683"
"28704298","2328","2328","2328","0.3454396426677704","0.3454396426677704","0.3454396426677704","","","","","",""
"28723662","","","","","","","2182","2182","2182","1.0115859508514404","1.0115859508514404","1.0115859508514404"
"28729968","2330","2330","2330","0.2899516224861145","0.2899516224861145","0.2899516224861145","","","","","",""
"28749531","","","","","","","2184","2184","2184","0.9324661493301392","0.9324661493301392","0.9324661493301392"
"28754129","2332","2332","2332","0.3447377681732178","0.3447377681732178","0.3447377681732178","","","","","",""
"28778783","2334","2334","2334","0.3397669196128845","0.3397669196128845","0.3397669196128845","","","","","",""
"28779560","","","","","","","2186","2186","2186","0.7344650626182556","0.7344650626182556","0.7344650626182556"
"28799938","2336","2336","2336","0.3750499486923218","0.3750499486923218","0.3750499486923218","","","","","",""
"28811685","","","","","","","2188","2188","2188","0.9465839266777039","0.9465839266777039","0.9465839266777039"
"28825090","2338","2338","2338","0.2893868684768677","0.2893868684768677","0.2893868684768677","","","","","",""
"28835954","","","","","","","2190","2190","2190","0.9776077270507812","0.9776077270507812","0.9776077270507812"
"28845877","2340","2340","2340","0.3129258155822754","0.3129258155822754","0.3129258155822754","","","","","",""
"28862132","","","","","","","2192","2192","2192","0.9028623104095459","0.9028623104095459","0.9028623104095459"
"28869648","2342","2342","2342","0.26548048853874207","0.26548048853874207","0.26548048853874207","","","","","",""
"28890659","","","","","","","2194","2194","2194","0.8794438242912292","0.8794438242912292","0.8794438242912292"
"28894830","2344","2344","2344","0.31388232111930847","0.31388232111930847","0.31388232111930847","","","","","",""
"28915156","","","","","","","2196","2196","2196","0.9861252307891846","0.9861252307891846","0.9861252307891846"
"28923383","2346","2346","2346","0.4033798277378082","0.4033798277378082","0.4033798277378082","","","","","",""
"28948140","","","","","","","2198","2198","2198","0.9318901300430298","0.9318901300430298","0.9318901300430298"
"28949777","2348","2348","2348","0.308059424161911","0.308059424161911","0.308059424161911","","","","","",""
"28969714","2350","2350","2350","0.38648277521133423","0.38648277521133423","0.38648277521133423","","","","","",""
"28977228","","","","","","","2200","2200","2200","0.8976707458496094","0.8976707458496094","0.8976707458496094"
"28993962","2352","2352","2352","0.3352488577365875","0.3352488577365875","0.3352488577365875","","","","","",""
"29008003","","","","","","","2202","2202","2202","0.9094560742378235","0.9094560742378235","0.9094560742378235"
"29017542","2354","2354","2354","0.41741570830345154","0.41741570830345154","0.41741570830345154","","","","","",""
"29037667","","","","","","","2204","2204","2204","0.9679809212684631","0.9679809212684631","0.9679809212684631"
"29046139","2356","2356","2356","0.2191600203514099","0.2191600203514099","0.2191600203514099","","","","","",""
"29066458","","","","","","","2206","2206","2206","0.901802659034729","0.901802659034729","0.901802659034729"
"29069972","2358","2358","2358","0.30532801151275635","0.30532801151275635","0.30532801151275635","","","","","",""
"29098958","","","","","","","2208","2208","2208","1.0249066352844238","1.0249066352844238","1.0249066352844238"
"29106023","2360","2360","2360","0.3305681645870209","0.3305681645870209","0.3305681645870209","","","","","",""
"29120790","","","","","","","2210","2210","2210","0.8792937994003296","0.8792937994003296","0.8792937994003296"
"29127571","2362","2362","2362","0.34670019149780273","0.34670019149780273","0.34670019149780273","","","","","",""
"29148950","2364","2364","2364","0.4060226082801819","0.4060226082801819","0.4060226082801819","","","","","",""
"29149545","","","","","","","2212","2212","2212","0.9857180118560791","0.9857180118560791","0.9857180118560791"
"29177007","2366","2366","2366","0.38592448830604553","0.38592448830604553","0.38592448830604553","","","","","",""
"29181899","","","","","","","2214","2214","2214","0.9287969470024109","0.9287969470024109","0.9287969470024109"
"29196410","2368","2368","2368","0.29301542043685913","0.29301542043685913","0.29301542043685913","","","","","",""
"29211212","","","","","","","2216","2216","2216","1.023697018623352","1.023697018623352","1.023697018623352"
"29217421","2370","2370","2370","0.3173883557319641","0.3173883557319641","0.3173883557319641","","","","","",""
"29243020","","","","","","","2218","2218","2218","0.9425727725028992","0.9425727725028992","0.9425727725028992"
"29245637","2372","2372","2372","0.31955426931381226","0.31955426931381226","0.31955426931381226","","","","","",""
"29271506","2374","2374","2374","0.2983885705471039","0.2983885705471039","0.2983885705471039","","","","","",""
"29273455","","","","","","","2220","2220","2220","0.863811731338501","0.863811731338501","0.863811731338501"
"29291807","2376","2376","2376","0.13520364463329315","0.13520364463329315","0.13520364463329315","","","","","",""
"29299761","","","","","","","2222","2222","2222","0.9930602312088013","0.9930602312088013","0.9930602312088013"
"29313886","2378","2378","2378","0.3833411931991577","0.3833411931991577","0.3833411931991577","","","","","",""
"29329536","","","","","","","2224","2224","2224","0.8604101538658142","0.8604101538658142","0.8604101538658142"
"29340000","2380","2380","2380","0.2449766993522644","0.2449766993522644","0.2449766993522644","","","","","",""
"29358165","","","","","","","2226","2226","2226","0.8260930776596069","0.8260930776596069","0.8260930776596069"
"29366494","2382","2382","2382","0.014954980462789536","0.014954980462789536","0.014954980462789536","","","","","",""
"29385702","","","","","","","2228","2228","2228","0.9024754166603088","0.9024754166603088","0.9024754166603088"
"29387445","2384","2384","2384","0.2915398180484772","0.2915398180484772","0.2915398180484772","","","","","",""
"29407687","2386","2386","2386","0.3319092392921448","0.3319092392921448","0.3319092392921448","","","","","",""
"29416058","","","","","","","2230","2230","2230","0.8763992190361023","0.8763992190361023","0.8763992190361023"
"29436264","2388","2388","2388","0.358929306268692","0.358929306268692","0.358929306268692","","","","","",""
"29449875","","","","","","","2232","2232","2232","0.8838633298873901","0.8838633298873901","0.8838633298873901"
"29459533","2390","2390","2390","0.307468980550766","0.307468980550766","0.307468980550766","","","","","",""
"29480060","","","","","","","2234","2234","2234","1.0081048011779785","1.0081048011779785","1.0081048011779785"
"29484697","2392","2392","2392","0.30319854617118835","0.30319854617118835","0.30319854617118835","","","","","",""
"29506719","","","","","","","2236","2236","2236","0.8928759694099426","0.8928759694099426","0.8928759694099426"
"29510692","2394","2394","2394","0.2634149491786957","0.2634149491786957","0.2634149491786957","","","","","",""
"29536337","","","","","","","2238","2238","2238","0.9430380463600159","0.9430380463600159","0.9430380463600159"
"29536986","2396","2396","2396","0.3663805425167084","0.3663805425167084","0.3663805425167084","","","","","",""
"29558868","2398","2398","2398","0.286948025226593","0.286948025226593","0.286948025226593","","","","","",""
"29561641","","","","","","","2240","2240","2240","0.9266400337219238","0.9266400337219238","0.9266400337219238"
"29580529","2400","2400","2400","0.34283098578453064","0.34283098578453064","0.34283098578453064","","","","","",""
"29585634","","","","","","","2242","2242","2242","0.901911735534668","0.901911735534668","0.901911735534668"
"29606509","2402","2402","2402","0.3278001546859741","0.3278001546859741","0.3278001546859741","","","","","",""
"29613455","","","","","","","2244","2244","2244","1.004066824913025","1.004066824913025","1.004066824913025"
"29637284","2404","2404","2404","0.37712255120277405","0.37712255120277405","0.37712255120277405","","","","","",""
"29638543","","","","","","","2246","2246","2246","0.8946768641471863","0.8946768641471863","0.8946768641471863"
"29665166","","","","","","","2248","2248","2248","0.9442319869995117","0.9442319869995117","0.9442319869995117"
"29666467","2406","2406","2406","0.28822073340415955","0.28822073340415955","0.28822073340415955","","","","","",""
"29688492","2408","2408","2408","0.34118974208831787","0.34118974208831787","0.34118974208831787","","","","","",""
"29692134","","","","","","","2250","2250","2250","0.9228172898292542","0.9228172898292542","0.9228172898292542"
"29714263","2410","2410","2410","0.249037504196167","0.249037504196167","0.249037504196167","","","","","",""
"29725433","","","","","","","2252","2252","2252","0.895522952079773","0.895522952079773","0.895522952079773"
"29740749","2412","2412","2412","0.28927096724510193","0.28927096724510193","0.28927096724510193","","","","","",""
"29750614","","","","","","","2254","2254","2254","0.9992266297340393","0.9992266297340393","0.9992266297340393"
"29764096","2414","2414","2414","0.28919607400894165","0.28919607400894165","0.28919607400894165","","","","","",""
"29778246","","","","","","","2256","2256","2256","0.959749698638916","0.959749698638916","0.959749698638916"
"29791950","2416","2416","2416","0.3109320402145386","0.3109320402145386","0.3109320402145386","","","","","",""
"29803171","","","","","","","2258","2258","2258","0.9158700704574585","0.9158700704574585","0.9158700704574585"
"29817336","2418","2418","2418","0.29689133167266846","0.29689133167266846","0.29689133167266846","","","","","",""
"29830615","","","","","","","2260","2260","2260","0.9593958854675293","0.9593958854675293","0.9593958854675293"
"29842604","2420","2420","2420","0.26735562086105347","0.26735562086105347","0.26735562086105347","","","","","",""
"29862705","","","","","","","2262","2262","2262","1.0472406148910522","1.0472406148910522","1.0472406148910522"
"29869525","2422","2422","2422","0.28479206562042236","0.28479206562042236","0.28479206562042236","","","","","",""
"29889446","","","","","","","2264","2264","2264","1.0230472087860107","1.0230472087860107","1.0230472087860107"
"29895816","2424","2424","2424","0.28678253293037415","0.28678253293037415","0.28678253293037415","","","","","",""
"29920549","","","","","","","2266","2266","2266","0.9811190366744995","0.9811190366744995","0.9811190366744995"
